model,experiment,year,nbp_global_mean
JULES,S1,1700,1.9932523919956613e-10
JULES,S1,1701,-5.7754359045109096e-11
JULES,S1,1702,-8.516618345336084e-11
JULES,S1,1703,1.2378767197137872e-10
JULES,S1,1704,1.5122090908508183e-10
JULES,S1,1705,-2.2032849136829332e-10
JULES,S1,1706,1.9960230882020686e-10
JULES,S1,1707,9.656815499131822e-11
JULES,S1,1708,4.044058828499044e-11
JULES,S1,1709,5.9849880529566444e-12
JULES,S1,1710,1.3632195310718804e-10
JULES,S1,1711,-9.48627113521043e-11
JULES,S1,1712,-3.7422288822763094e-11
JULES,S1,1713,5.6237644806302315e-12
JULES,S1,1714,-4.592436905926811e-11
JULES,S1,1715,-2.973963947845887e-10
JULES,S1,1716,7.630199522218978e-11
JULES,S1,1717,2.7517907186365934e-10
JULES,S1,1718,1.0940396327134918e-11
JULES,S1,1719,-2.463177076008265e-10
JULES,S1,1720,9.575097613350976e-11
JULES,S1,1721,-9.759328813153863e-11
JULES,S1,1722,-1.0981075373208712e-10
JULES,S1,1723,1.0109646637266235e-10
JULES,S1,1724,1.391109654406083e-10
JULES,S1,1725,-2.2487927285845869e-10
JULES,S1,1726,1.9687462651545389e-10
JULES,S1,1727,9.606593677572156e-11
JULES,S1,1728,4.245087918425321e-11
JULES,S1,1729,8.41470866692791e-12
JULES,S1,1730,1.3896368181478219e-10
JULES,S1,1731,-9.101221766290359e-11
JULES,S1,1732,-3.384860618978931e-11
JULES,S1,1733,5.983870751985642e-12
JULES,S1,1734,-4.868016224116345e-11
JULES,S1,1735,-2.981759474703992e-10
JULES,S1,1736,7.222258941642485e-11
JULES,S1,1737,2.687866491945463e-10
JULES,S1,1738,6.61328345610288e-12
JULES,S1,1739,-2.5662568632411695e-10
JULES,S1,1740,8.305395780163893e-11
JULES,S1,1741,-1.1153918393224565e-10
JULES,S1,1742,-1.2538485485774549e-10
JULES,S1,1743,8.397675576103903e-11
JULES,S1,1744,1.20957124020727e-10
JULES,S1,1745,-2.439562706512118e-10
JULES,S1,1746,1.7704194384854949e-10
JULES,S1,1747,7.5397201703007e-11
JULES,S1,1748,1.973604514846924e-11
JULES,S1,1749,-1.2852017373616663e-11
JULES,S1,1750,1.1643604470072683e-10
JULES,S1,1751,-1.1282044500941167e-10
JULES,S1,1752,-5.6816387015426814e-11
JULES,S1,1753,-1.4459491169004114e-11
JULES,S1,1754,-6.678632486281278e-11
JULES,S1,1755,-3.158782095131005e-10
JULES,S1,1756,5.5674650565552926e-11
JULES,S1,1757,2.538414324341179e-10
JULES,S1,1758,-4.889995952796104e-12
JULES,S1,1759,-2.661429324667799e-10
JULES,S1,1760,7.588674083930407e-11
JULES,S1,1761,-1.1638394755797835e-10
JULES,S1,1762,-1.283090372328451e-10
JULES,S1,1763,8.348353666480453e-11
JULES,S1,1764,1.2097134392387376e-10
JULES,S1,1765,-2.401018977558965e-10
JULES,S1,1766,1.831279285404566e-10
JULES,S1,1767,8.444914613677447e-11
JULES,S1,1768,3.067934580906169e-11
JULES,S1,1769,1.4899797762992664e-12
JULES,S1,1770,1.3263014956529532e-10
JULES,S1,1771,-9.448452890588308e-11
JULES,S1,1772,-3.626431688847117e-11
JULES,S1,1773,7.90032693733228e-12
JULES,S1,1774,-4.230449987176292e-11
JULES,S1,1775,-2.889584768259367e-10
JULES,S1,1776,8.55914442678659e-11
JULES,S1,1777,2.8421179168206997e-10
JULES,S1,1778,2.8321894914092806e-11
JULES,S1,1779,-2.3249728252629048e-10
JULES,S1,1780,1.1272195466788049e-10
JULES,S1,1781,-7.869294922797053e-11
JULES,S1,1782,-8.925011793334879e-11
JULES,S1,1783,1.2448401396024288e-10
JULES,S1,1784,1.6428060362375464e-10
JULES,S1,1785,-1.9615460770646706e-10
JULES,S1,1786,2.2888370738136978e-10
JULES,S1,1787,1.3106197022073782e-10
JULES,S1,1788,7.923182040033303e-11
JULES,S1,1789,5.056915814401458e-11
JULES,S1,1790,1.824693789197042e-10
JULES,S1,1791,-4.3661247859757586e-11
JULES,S1,1792,1.3172909442153535e-11
JULES,S1,1793,5.7914267657558224e-11
JULES,S1,1794,6.532383135884024e-12
JULES,S1,1795,-2.4165405424265815e-10
JULES,S1,1796,1.361494813581134e-10
JULES,S1,1797,3.3179725044833224e-10
JULES,S1,1798,7.472052001809061e-11
JULES,S1,1799,-1.8833952667144485e-10
JULES,S1,1800,1.5793869644660073e-10
