model,experiment,year,nbp_global_mean
ELM-FATES,S1,1701,-4.1380788e-11
ELM-FATES,S1,1702,-1.9221139e-11
ELM-FATES,S1,1703,1.0427973e-10
ELM-FATES,S1,1704,-7.16735e-12
ELM-FATES,S1,1705,-7.892265e-11
ELM-FATES,S1,1706,-2.3514279e-11
ELM-FATES,S1,1707,6.6076464e-11
ELM-FATES,S1,1708,1.659319e-11
ELM-FATES,S1,1709,8.8395445e-12
ELM-FATES,S1,1710,3.340056e-11
ELM-FATES,S1,1711,-1.578801e-11
ELM-FATES,S1,1712,1.0253978e-10
ELM-FATES,S1,1713,4.709208e-11
ELM-FATES,S1,1714,6.893231e-11
ELM-FATES,S1,1715,-5.2096497e-11
ELM-FATES,S1,1716,-7.039753e-12
ELM-FATES,S1,1717,5.332479e-11
ELM-FATES,S1,1718,-8.8176855e-11
ELM-FATES,S1,1719,-4.5821392e-11
ELM-FATES,S1,1720,1.4220507e-10
ELM-FATES,S1,1721,-1.6296409e-11
ELM-FATES,S1,1722,2.3703683e-11
ELM-FATES,S1,1723,9.002e-11
ELM-FATES,S1,1724,2.1259805e-11
ELM-FATES,S1,1725,-2.4013486e-11
ELM-FATES,S1,1726,1.0166927e-11
ELM-FATES,S1,1727,-1.2306424e-11
ELM-FATES,S1,1728,5.148319e-11
ELM-FATES,S1,1729,4.1316072e-11
ELM-FATES,S1,1730,2.957838e-11
ELM-FATES,S1,1731,-1.224539e-11
ELM-FATES,S1,1732,1.2818309e-10
ELM-FATES,S1,1733,3.1120658e-11
ELM-FATES,S1,1734,6.4034465e-11
ELM-FATES,S1,1735,-6.507095e-11
ELM-FATES,S1,1736,-1.265658e-11
ELM-FATES,S1,1737,5.870651e-12
ELM-FATES,S1,1738,-4.6472496e-11
ELM-FATES,S1,1739,-2.3748508e-11
ELM-FATES,S1,1740,1.0057982e-10
ELM-FATES,S1,1741,-1.9644841e-12
ELM-FATES,S1,1742,4.3155233e-11
ELM-FATES,S1,1743,4.6974643e-11
ELM-FATES,S1,1744,2.2659727e-11
ELM-FATES,S1,1745,-5.305456e-11
ELM-FATES,S1,1746,-1.9007032e-11
ELM-FATES,S1,1747,-5.684651e-11
ELM-FATES,S1,1748,9.015834e-12
ELM-FATES,S1,1749,-2.2064198e-11
ELM-FATES,S1,1750,-3.3941e-11
ELM-FATES,S1,1751,-3.9834535e-11
ELM-FATES,S1,1752,1.319652e-10
ELM-FATES,S1,1753,5.0296208e-11
ELM-FATES,S1,1754,9.359186e-11
ELM-FATES,S1,1755,-6.408693e-11
ELM-FATES,S1,1756,-3.284532e-11
ELM-FATES,S1,1757,1.6946453e-11
ELM-FATES,S1,1758,-1.336451e-10
ELM-FATES,S1,1759,-8.502419e-11
ELM-FATES,S1,1760,1.3547498e-10
ELM-FATES,S1,1761,-2.2411498e-11
ELM-FATES,S1,1762,-6.327782e-11
ELM-FATES,S1,1763,1.5431567e-11
ELM-FATES,S1,1764,2.2378039e-11
ELM-FATES,S1,1765,-7.9741054e-11
ELM-FATES,S1,1766,-3.0610448e-11
ELM-FATES,S1,1767,7.39236e-12
ELM-FATES,S1,1768,-2.6826388e-11
ELM-FATES,S1,1769,-6.936483e-11
ELM-FATES,S1,1770,-1.1950006e-11
ELM-FATES,S1,1771,-6.356159e-11
ELM-FATES,S1,1772,9.3834246e-11
ELM-FATES,S1,1773,3.3278002e-11
ELM-FATES,S1,1774,1.04754726e-10
ELM-FATES,S1,1775,-1.1228953e-10
ELM-FATES,S1,1776,-2.4270114e-11
ELM-FATES,S1,1777,2.7570175e-11
ELM-FATES,S1,1778,-5.363297e-11
ELM-FATES,S1,1779,-7.441114e-11
ELM-FATES,S1,1780,1.5981695e-10
ELM-FATES,S1,1781,-3.175532e-11
ELM-FATES,S1,1782,-5.4898586e-11
