model,experiment,year,nbp_global_mean
EDv3,S2,1700,1.8903614342365886e-10
EDv3,S2,1701,5.826657442567809e-11
EDv3,S2,1702,2.1445578880572453e-10
EDv3,S2,1703,7.208807619964894e-11
EDv3,S2,1704,-1.0323052341378297e-10
EDv3,S2,1705,-5.742935010547531e-11
EDv3,S2,1706,3.8610808582083557e-11
EDv3,S2,1707,-6.617876063843886e-11
EDv3,S2,1708,1.1455203620738161e-11
EDv3,S2,1709,2.7704603360693314e-12
EDv3,S2,1710,3.342764686065209e-11
EDv3,S2,1711,-3.170657018708873e-11
EDv3,S2,1712,1.7025240434422402e-10
EDv3,S2,1713,-6.894476792211187e-11
EDv3,S2,1714,4.576399292925368e-11
EDv3,S2,1715,-1.4169805188723473e-10
EDv3,S2,1716,-1.2483477647939605e-10
EDv3,S2,1717,1.969190682731532e-10
EDv3,S2,1718,1.6872769752772286e-11
EDv3,S2,1719,-2.8807802766086655e-11
EDv3,S2,1720,2.0644217528058288e-10
EDv3,S2,1721,7.444113387914152e-11
EDv3,S2,1722,2.2903678300436695e-10
EDv3,S2,1723,8.535959041836944e-11
EDv3,S2,1724,-8.551806167365565e-11
EDv3,S2,1725,-4.0612542006295196e-11
EDv3,S2,1726,5.336092432228505e-11
EDv3,S2,1727,-5.120785642030062e-11
EDv3,S2,1728,2.8186289017379302e-11
EDv3,S2,1729,1.683342992926648e-11
EDv3,S2,1730,4.9098733349763786e-11
EDv3,S2,1731,-1.822936796450085e-11
EDv3,S2,1732,1.8103231617029443e-10
EDv3,S2,1733,-6.088629225929207e-11
EDv3,S2,1734,5.064478153569321e-11
EDv3,S2,1735,-1.3178083466854062e-10
EDv3,S2,1736,-1.2442536133280444e-10
EDv3,S2,1737,1.9666614614415604e-10
EDv3,S2,1738,1.9278517680254928e-11
EDv3,S2,1739,-3.2210060005187037e-11
EDv3,S2,1740,1.989076306957994e-10
EDv3,S2,1741,6.344991180648067e-11
EDv3,S2,1742,2.156629616560035e-10
EDv3,S2,1743,6.897472005960716e-11
EDv3,S2,1744,-1.0433337504752661e-10
EDv3,S2,1745,-5.970880655366502e-11
EDv3,S2,1746,3.051171303332623e-11
EDv3,S2,1747,-7.539009030656041e-11
EDv3,S2,1748,9.604377284732431e-13
EDv3,S2,1749,-6.677826894534229e-12
EDv3,S2,1750,2.1324262228682887e-11
EDv3,S2,1751,-4.913739001848118e-11
EDv3,S2,1752,1.5242821574610708e-10
EDv3,S2,1753,-8.807557582612286e-11
EDv3,S2,1754,2.144231333425508e-11
EDv3,S2,1755,-1.6253871664890486e-10
EDv3,S2,1756,-1.4886153108234818e-10
EDv3,S2,1757,1.7036348461645668e-10
EDv3,S2,1758,-6.0561378586116066e-12
EDv3,S2,1759,-5.6004401512570875e-11
EDv3,S2,1760,1.8172539569281578e-10
