model,experiment,year,nbp_global_mean
E3SM,S0,1700,4.892265543406286e-11
E3SM,S0,1701,1.3765418562864198e-11
E3SM,S0,1702,-1.6586610993659558e-10
E3SM,S0,1703,3.042621431023025e-11
E3SM,S0,1704,1.2098305720745179e-10
E3SM,S0,1705,-9.293720744813847e-11
E3SM,S0,1706,-4.061613735355831e-11
E3SM,S0,1707,2.0116908894108894e-11
E3SM,S0,1708,-1.0037359158614775e-11
E3SM,S0,1709,9.888871163671087e-12
E3SM,S0,1710,1.102364830957338e-10
E3SM,S0,1711,-5.0894205468842665e-11
E3SM,S0,1712,-7.505464520007884e-11
E3SM,S0,1713,1.0281545495941948e-11
E3SM,S0,1714,1.3103588187428957e-11
E3SM,S0,1715,-8.900349742014997e-12
E3SM,S0,1716,-9.079321555533677e-11
E3SM,S0,1717,1.1124790270093686e-10
E3SM,S0,1718,1.0700572965641003e-10
E3SM,S0,1719,2.9449977095228566e-13
E3SM,S0,1720,4.874500710984474e-11
E3SM,S0,1721,1.4424669888600914e-11
E3SM,S0,1722,-1.6618818890017282e-10
E3SM,S0,1723,3.1887210128314406e-11
E3SM,S0,1724,1.2205150644987428e-10
E3SM,S0,1725,-9.407914187907697e-11
E3SM,S0,1726,-4.139351477329548e-11
E3SM,S0,1727,2.113709897234203e-11
E3SM,S0,1728,-9.00986509042134e-12
E3SM,S0,1729,9.094170240498617e-12
E3SM,S0,1730,1.0926485047022353e-10
E3SM,S0,1731,-5.0461168037897953e-11
E3SM,S0,1732,-7.294541170800917e-11
E3SM,S0,1733,1.0478949957786846e-11
E3SM,S0,1734,1.3792877497844135e-11
E3SM,S0,1735,-8.609990050311424e-12
E3SM,S0,1736,-8.985705748246104e-11
E3SM,S0,1737,1.100937040713165e-10
E3SM,S0,1738,1.0514779766816604e-10
E3SM,S0,1739,-1.2842793070786513e-13
E3SM,S0,1740,4.930050486611448e-11
E3SM,S0,1741,1.557921465230898e-11
E3SM,S0,1742,-1.6535328485230238e-10
E3SM,S0,1743,3.099188728269565e-11
E3SM,S0,1744,1.2072973955325245e-10
E3SM,S0,1745,-9.364401759220341e-11
E3SM,S0,1746,-4.064118099188653e-11
E3SM,S0,1747,2.1717524751972174e-11
E3SM,S0,1748,-8.787720002223138e-12
E3SM,S0,1749,9.955033361760752e-12
E3SM,S0,1750,1.088517050614212e-10
E3SM,S0,1751,-5.1462775139204876e-11
E3SM,S0,1752,-7.412779083349356e-11
E3SM,S0,1753,1.0948878059444026e-11
E3SM,S0,1754,1.2915095853662224e-11
E3SM,S0,1755,-9.378294829956388e-12
E3SM,S0,1756,-9.016128742040855e-11
E3SM,S0,1757,1.1190761360295302e-10
E3SM,S0,1758,1.0694277225512067e-10
E3SM,S0,1759,4.0811923151560883e-13
E3SM,S0,1760,4.841239311416804e-11
E3SM,S0,1761,1.6300956499670712e-11
E3SM,S0,1762,-1.651631319603588e-10
E3SM,S0,1763,2.955212022567162e-11
E3SM,S0,1764,1.224383306093194e-10
E3SM,S0,1765,-9.288299906189163e-11
E3SM,S0,1766,-4.071701816670217e-11
E3SM,S0,1767,2.195759052609829e-11
E3SM,S0,1768,-9.747532520083665e-12
E3SM,S0,1769,7.521466847315168e-12
E3SM,S0,1770,1.1061465710632921e-10
E3SM,S0,1771,-4.933571086931469e-11
E3SM,S0,1772,-7.402415548864776e-11
E3SM,S0,1773,8.327807713758755e-12
E3SM,S0,1774,1.3663084203728204e-11
E3SM,S0,1775,-7.663924381486256e-12
E3SM,S0,1776,-8.878198383169663e-11
E3SM,S0,1777,1.0913798274446262e-10
E3SM,S0,1778,1.0515317751979306e-10
E3SM,S0,1779,6.89042233919933e-13
E3SM,S0,1780,4.76437194393337e-11
E3SM,S0,1781,1.5180707584213957e-11
E3SM,S0,1782,-1.6476877704287417e-10
E3SM,S0,1783,3.1507388420402786e-11
E3SM,S0,1784,1.2136523778021506e-10
E3SM,S0,1785,-9.210682000369317e-11
E3SM,S0,1786,-4.1124463555449565e-11
E3SM,S0,1787,2.0657985320882362e-11
E3SM,S0,1788,-7.769272565739195e-12
E3SM,S0,1789,1.0185366334272175e-11
E3SM,S0,1790,1.0863794194718268e-10
E3SM,S0,1791,-5.039004392863519e-11
E3SM,S0,1792,-7.352550145082496e-11
E3SM,S0,1793,9.462183395921456e-12
E3SM,S0,1794,1.2379210496236275e-11
E3SM,S0,1795,-9.046242537540572e-12
E3SM,S0,1796,-9.071148650073598e-11
E3SM,S0,1797,1.1155532711727525e-10
E3SM,S0,1798,1.0693185429360244e-10
E3SM,S0,1799,1.4462005277443243e-13
E3SM,S0,1800,4.7996488179874926e-11
E3SM,S0,1801,1.653298509414031e-11
E3SM,S0,1802,-1.6485162713575938e-10
E3SM,S0,1803,2.998854259876825e-11
E3SM,S0,1804,1.2191940873873373e-10
E3SM,S0,1805,-9.2926876218039e-11
E3SM,S0,1806,-4.04178319308216e-11
E3SM,S0,1807,2.1940294268597864e-11
E3SM,S0,1808,-9.95957758588175e-12
E3SM,S0,1809,7.944114929056412e-12
E3SM,S0,1810,1.0999350977845598e-10
E3SM,S0,1811,-4.99758984488891e-11
E3SM,S0,1812,-7.263276162949253e-11
E3SM,S0,1813,9.557021633184129e-12
E3SM,S0,1814,1.2108235411138614e-11
E3SM,S0,1815,-8.693974888607403e-12
E3SM,S0,1816,-8.915416495202517e-11
E3SM,S0,1817,1.0995518749758689e-10
E3SM,S0,1818,1.0591867597232793e-10
E3SM,S0,1819,1.6673551910294285e-13
E3SM,S0,1820,4.882631217468523e-11
E3SM,S0,1821,1.6790418407341668e-11
E3SM,S0,1822,-1.6469361222051934e-10
E3SM,S0,1823,3.008929854289998e-11
E3SM,S0,1824,1.2039831032544787e-10
E3SM,S0,1825,-9.286958120119664e-11
E3SM,S0,1826,-4.06240773644882e-11
E3SM,S0,1827,2.1805083841146147e-11
E3SM,S0,1828,-8.059514117518966e-12
E3SM,S0,1829,9.143560284095752e-12
E3SM,S0,1830,1.1001215992201701e-10
E3SM,S0,1831,-5.013292239712477e-11
E3SM,S0,1832,-7.383666849190131e-11
E3SM,S0,1833,8.9271839901319e-12
E3SM,S0,1834,1.299416125086948e-11
E3SM,S0,1835,-8.59436012645953e-12
E3SM,S0,1836,-8.983361366607921e-11
E3SM,S0,1837,1.1121370145586249e-10
E3SM,S0,1838,1.0721373679746712e-10
E3SM,S0,1839,1.0387704603799802e-12
E3SM,S0,1840,4.841896931799846e-11
E3SM,S0,1841,1.551349602529422e-11
E3SM,S0,1842,-1.6510909441476903e-10
E3SM,S0,1843,3.147693788870003e-11
E3SM,S0,1844,1.2165873348659366e-10
E3SM,S0,1845,-9.272338361937813e-11
E3SM,S0,1846,-4.088601091153607e-11
E3SM,S0,1847,2.0703638252088824e-11
E3SM,S0,1848,-8.709693383607968e-12
E3SM,S0,1849,8.627328737380808e-12
E3SM,S0,1850,1.095297764996794e-10
E3SM,S0,1851,-4.9663368579010905e-11
E3SM,S0,1852,-7.217004780787426e-11
E3SM,S0,1853,8.998440900117823e-12
E3SM,S0,1854,1.1633834851831803e-11
E3SM,S0,1855,-8.753473645799183e-12
E3SM,S0,1856,-9.005733654311026e-11
E3SM,S0,1857,1.1034152948369809e-10
E3SM,S0,1858,1.063413960190094e-10
E3SM,S0,1859,-9.075334130632971e-14
E3SM,S0,1860,4.7470981433902485e-11
E3SM,S0,1861,1.6302079370468143e-11
E3SM,S0,1862,-1.6378771534730966e-10
E3SM,S0,1863,3.081730061836144e-11
E3SM,S0,1864,1.2073293262792076e-10
E3SM,S0,1865,-9.282945151394486e-11
E3SM,S0,1866,-4.0357224972821874e-11
E3SM,S0,1867,2.1652492219055034e-11
E3SM,S0,1868,-8.035118288889667e-12
E3SM,S0,1869,9.987628376571752e-12
E3SM,S0,1870,1.0978209660663218e-10
E3SM,S0,1871,-5.0504713895545345e-11
E3SM,S0,1872,-7.339486408985606e-11
E3SM,S0,1873,8.726189916966463e-12
E3SM,S0,1874,1.2802200708195172e-11
E3SM,S0,1875,-8.882128030694462e-12
E3SM,S0,1876,-9.050951334358716e-11
E3SM,S0,1877,1.1136238963117776e-10
E3SM,S0,1878,1.0787484566460082e-10
E3SM,S0,1879,-1.1884599908789257e-13
E3SM,S0,1880,4.827394484224839e-11
E3SM,S0,1881,1.6550849412636802e-11
E3SM,S0,1882,-1.6476257134202323e-10
E3SM,S0,1883,2.9651859364511783e-11
E3SM,S0,1884,1.220426994602404e-10
E3SM,S0,1885,-9.355746397598936e-11
E3SM,S0,1886,-4.054297706302581e-11
E3SM,S0,1887,2.1403654125807306e-11
E3SM,S0,1888,-8.610343292972982e-12
E3SM,S0,1889,8.159740065306579e-12
E3SM,S0,1890,1.095247108974861e-10
E3SM,S0,1891,-4.97289851979727e-11
E3SM,S0,1892,-7.304111437312803e-11
E3SM,S0,1893,9.72611446113591e-12
E3SM,S0,1894,1.2100326219040891e-11
E3SM,S0,1895,-8.28797705067792e-12
E3SM,S0,1896,-8.969612724523823e-11
E3SM,S0,1897,1.1018483556966699e-10
E3SM,S0,1898,1.0695371728496624e-10
