model,experiment,year,nbp_global_mean
DLEM,S2,1700,-1.1261396042745532e-10
DLEM,S2,1701,-1.967876941640059e-10
DLEM,S2,1702,1.867718789033646e-10
DLEM,S2,1703,2.2796735708256153e-10
DLEM,S2,1704,-2.61421457735365e-10
DLEM,S2,1705,1.6523167953512302e-10
DLEM,S2,1706,1.3164237243448626e-10
DLEM,S2,1707,4.5905256165643307e-11
DLEM,S2,1708,2.0516074038912782e-11
DLEM,S2,1709,1.0457363267369731e-10
DLEM,S2,1710,-5.560933658113095e-11
DLEM,S2,1711,-1.411285980980865e-11
DLEM,S2,1712,-1.2829851610350013e-11
DLEM,S2,1713,1.2185566832778738e-11
DLEM,S2,1714,-7.752914146836893e-11
DLEM,S2,1715,2.7373140426045964e-10
DLEM,S2,1716,3.068985100610617e-10
DLEM,S2,1717,-1.784788934226069e-11
DLEM,S2,1718,-2.0198629141240992e-10
DLEM,S2,1719,1.4052680102443746e-10
DLEM,S2,1720,-1.4723709287758515e-10
DLEM,S2,1721,-2.2153390921029173e-10
DLEM,S2,1722,1.6751180964066692e-10
DLEM,S2,1723,2.2774393316154007e-10
DLEM,S2,1724,-2.62387753103744e-10
DLEM,S2,1725,1.6394962888172408e-10
DLEM,S2,1726,1.333112676470167e-10
DLEM,S2,1727,5.003313984940863e-11
DLEM,S2,1728,2.3800312786877388e-11
DLEM,S2,1729,1.1167385223858487e-10
DLEM,S2,1730,-5.0308230113834875e-11
DLEM,S2,1731,-5.340211634543423e-12
DLEM,S2,1732,-1.2567065679001393e-11
DLEM,S2,1733,9.563432784096018e-12
DLEM,S2,1734,-7.425418967198551e-11
DLEM,S2,1735,2.705871193014284e-10
DLEM,S2,1736,3.006015888510948e-10
DLEM,S2,1737,-2.2566022364432598e-11
DLEM,S2,1738,-2.1687148574402484e-10
DLEM,S2,1739,1.2376503187091865e-10
DLEM,S2,1740,-1.6407532261533166e-10
DLEM,S2,1741,-2.3974562631244387e-10
DLEM,S2,1742,1.4794195135756198e-10
DLEM,S2,1743,2.068266450456792e-10
DLEM,S2,1744,-2.838771187705847e-10
DLEM,S2,1745,1.397357612316573e-10
DLEM,S2,1746,1.072708274481792e-10
DLEM,S2,1747,2.2417565018340024e-11
DLEM,S2,1748,-4.6219604368494e-13
DLEM,S2,1749,8.601459874277044e-11
DLEM,S2,1750,-7.638883321085744e-11
DLEM,S2,1751,-3.032419509868538e-11
DLEM,S2,1752,-3.207567605915881e-11
DLEM,S2,1753,-8.947969308348803e-12
DLEM,S2,1754,-9.389806499673599e-11
DLEM,S2,1755,2.5459543196255486e-10
DLEM,S2,1756,2.8758529383215127e-10
DLEM,S2,1757,-3.391431174527356e-11
DLEM,S2,1758,-2.2147561334142807e-10
DLEM,S2,1759,1.219123541882674e-10
DLEM,S2,1760,-1.653222132507947e-10
DLEM,S2,1761,-2.3992977492134986e-10
DLEM,S2,1762,1.5147075302849426e-10
DLEM,S2,1763,2.118729222508914e-10
DLEM,S2,1764,-2.7484512806990583e-10
DLEM,S2,1765,1.5281211046147825e-10
DLEM,S2,1766,1.225205902556203e-10
DLEM,S2,1767,3.949143821400673e-11
DLEM,S2,1768,2.114543948814069e-11
DLEM,S2,1769,1.0859015234670676e-10
DLEM,S2,1770,-5.227181774079224e-11
DLEM,S2,1771,-2.9872491262649847e-12
DLEM,S2,1772,-3.638451771584302e-12
DLEM,S2,1773,2.3264844424382487e-11
DLEM,S2,1774,-6.135907986640265e-11
DLEM,S2,1775,2.901936592526741e-10
DLEM,S2,1776,3.244787276385766e-10
DLEM,S2,1777,3.830234319985872e-12
DLEM,S2,1778,-1.829599705862259e-10
DLEM,S2,1779,1.6351541182731967e-10
DLEM,S2,1780,-1.2453791994078222e-10
DLEM,S2,1781,-1.9568117141118665e-10
DLEM,S2,1782,1.9660352539448568e-10
DLEM,S2,1783,2.6007044848107497e-10
DLEM,S2,1784,-2.2608315970558716e-10
DLEM,S2,1785,2.0494566289967484e-10
DLEM,S2,1786,1.7418854676853386e-10
DLEM,S2,1787,9.215010032173764e-11
DLEM,S2,1788,7.342460274095008e-11
DLEM,S2,1789,1.624672752287751e-10
DLEM,S2,1790,2.431738646379447e-12
DLEM,S2,1791,5.007764541643769e-11
DLEM,S2,1792,4.991681988303141e-11
DLEM,S2,1793,8.104127579202112e-11
DLEM,S2,1794,-6.313185346281408e-12
DLEM,S2,1795,3.453076820697277e-10
DLEM,S2,1796,3.778368634353207e-10
DLEM,S2,1797,5.298589961643812e-11
DLEM,S2,1798,-1.3419512412358036e-10
DLEM,S2,1799,2.1115994230122214e-10
DLEM,S2,1800,-8.068891576808326e-11
DLEM,S2,1801,-1.573994624620343e-10
DLEM,S2,1802,2.3540780634434904e-10
DLEM,S2,1803,2.917559754218621e-10
DLEM,S2,1804,-1.9961028190180755e-10
DLEM,S2,1805,2.321116012347027e-10
DLEM,S2,1806,1.9490904833234116e-10
DLEM,S2,1807,1.0654139423092387e-10
DLEM,S2,1808,8.181329964097694e-11
DLEM,S2,1809,1.6643975736870622e-10
DLEM,S2,1810,2.269459510561965e-12
DLEM,S2,1811,4.395215920188866e-11
DLEM,S2,1812,3.8991618803131993e-11
DLEM,S2,1813,6.614958533314382e-11
DLEM,S2,1814,-2.4551234037669333e-11
DLEM,S2,1815,3.2140725592691104e-10
DLEM,S2,1816,3.513873507908946e-10
DLEM,S2,1817,2.0234659564343607e-11
DLEM,S2,1818,-1.6951068179118051e-10
DLEM,S2,1819,1.735043453517182e-10
DLEM,S2,1820,-1.2148740360877783e-10
DLEM,S2,1821,-1.9843553446878965e-10
DLEM,S2,1822,1.930948187551762e-10
DLEM,S2,1823,2.5086189984383904e-10
DLEM,S2,1824,-2.395746962668874e-10
DLEM,S2,1825,1.917238718430468e-10
DLEM,S2,1826,1.5746441364228925e-10
DLEM,S2,1827,7.118681795161362e-11
DLEM,S2,1828,5.00540418466635e-11
DLEM,S2,1829,1.3710987292988556e-10
DLEM,S2,1830,-2.5011956122598905e-11
DLEM,S2,1831,2.0732666626258303e-11
DLEM,S2,1832,2.0624025930017324e-11
DLEM,S2,1833,5.1607918969720915e-11
DLEM,S2,1834,-3.5611278315865374e-11
DLEM,S2,1835,3.1673052050290574e-10
DLEM,S2,1836,3.528057029457126e-10
DLEM,S2,1837,2.7454799621009655e-11
DLEM,S2,1838,-1.5827141477603365e-10
DLEM,S2,1839,1.924102888342969e-10
DLEM,S2,1840,-9.783283035122278e-11
DLEM,S2,1841,-1.7011379537170914e-10
DLEM,S2,1842,2.2816032100982948e-10
