model,experiment,year,nbp_global_mean
LPJ-GUESS,S2,1700,-1.7763588485526647e-10
LPJ-GUESS,S2,1701,9.913232712229163e-11
LPJ-GUESS,S2,1702,1.5025752918537904e-12
LPJ-GUESS,S2,1703,3.843999131648835e-10
LPJ-GUESS,S2,1704,1.909424444661388e-10
LPJ-GUESS,S2,1705,4.9632435458616756e-11
LPJ-GUESS,S2,1706,7.703818896142847e-11
LPJ-GUESS,S2,1707,2.6365927608098793e-10
LPJ-GUESS,S2,1708,-1.3512764138406588e-10
LPJ-GUESS,S2,1709,-9.227021824872222e-12
LPJ-GUESS,S2,1710,1.5432598519121244e-10
LPJ-GUESS,S2,1711,-1.6570777301657354e-10
LPJ-GUESS,S2,1712,-2.3661443266205814e-10
LPJ-GUESS,S2,1713,-7.268373678301748e-11
LPJ-GUESS,S2,1714,-1.1469891811722452e-10
LPJ-GUESS,S2,1715,-1.333238610975811e-11
LPJ-GUESS,S2,1716,-2.1336370268250158e-11
LPJ-GUESS,S2,1717,2.3494846125174307e-10
LPJ-GUESS,S2,1718,-2.526017159114287e-10
LPJ-GUESS,S2,1719,-2.86201260003712e-10
LPJ-GUESS,S2,1720,-1.682285647681374e-10
LPJ-GUESS,S2,1721,1.1102970303044828e-10
LPJ-GUESS,S2,1722,1.3235449482483355e-11
LPJ-GUESS,S2,1723,4.125183030096398e-10
LPJ-GUESS,S2,1724,1.9320362154878898e-10
LPJ-GUESS,S2,1725,4.1918391481673414e-11
LPJ-GUESS,S2,1726,9.478703585849001e-11
LPJ-GUESS,S2,1727,2.6496810757852913e-10
LPJ-GUESS,S2,1728,-1.042585607672056e-10
LPJ-GUESS,S2,1729,8.516157026512066e-12
LPJ-GUESS,S2,1730,1.589170262970675e-10
LPJ-GUESS,S2,1731,-1.6787645648699094e-10
LPJ-GUESS,S2,1732,-2.27985481133839e-10
LPJ-GUESS,S2,1733,-6.415169962286321e-11
LPJ-GUESS,S2,1734,-1.1886770861353774e-10
LPJ-GUESS,S2,1735,-4.037660244082244e-12
LPJ-GUESS,S2,1736,-1.2729391657215736e-11
LPJ-GUESS,S2,1737,2.3282341263500855e-10
LPJ-GUESS,S2,1738,-2.682400927957118e-10
LPJ-GUESS,S2,1739,-3.0727755718987347e-10
LPJ-GUESS,S2,1740,-1.6667016818861315e-10
LPJ-GUESS,S2,1741,1.1585240411595937e-10
LPJ-GUESS,S2,1742,-1.5444183658807965e-11
LPJ-GUESS,S2,1743,3.8262770234752166e-10
LPJ-GUESS,S2,1744,1.69889490660061e-10
LPJ-GUESS,S2,1745,2.5618427538859706e-11
LPJ-GUESS,S2,1746,8.019997580709113e-11
LPJ-GUESS,S2,1747,2.4208444570076524e-10
LPJ-GUESS,S2,1748,-1.3750535335206823e-10
LPJ-GUESS,S2,1749,-2.168743138586001e-11
LPJ-GUESS,S2,1750,1.1438705150011232e-10
LPJ-GUESS,S2,1751,-1.825639317383568e-10
LPJ-GUESS,S2,1752,-2.5749259040358175e-10
LPJ-GUESS,S2,1753,-1.0150139949563098e-10
LPJ-GUESS,S2,1754,-1.4572120984742742e-10
LPJ-GUESS,S2,1755,-2.5146560433310738e-11
LPJ-GUESS,S2,1756,-3.923601752893188e-11
LPJ-GUESS,S2,1757,2.299942784701671e-10
LPJ-GUESS,S2,1758,-2.799619909600106e-10
LPJ-GUESS,S2,1759,-3.004630815391994e-10
LPJ-GUESS,S2,1760,-1.9075849012447907e-10
LPJ-GUESS,S2,1761,9.267581292518749e-11
LPJ-GUESS,S2,1762,-1.8731857982144718e-11
LPJ-GUESS,S2,1763,3.7335038122609213e-10
LPJ-GUESS,S2,1764,1.637166178843388e-10
LPJ-GUESS,S2,1765,4.558010340183243e-11
LPJ-GUESS,S2,1766,9.396878918386729e-11
LPJ-GUESS,S2,1767,2.4958661738368046e-10
LPJ-GUESS,S2,1768,-1.241941816017087e-10
LPJ-GUESS,S2,1769,-1.0395678446164527e-12
LPJ-GUESS,S2,1770,1.4287073786531653e-10
LPJ-GUESS,S2,1771,-1.6380296621783415e-10
LPJ-GUESS,S2,1772,-2.3257361759899068e-10
LPJ-GUESS,S2,1773,-7.429072037939698e-11
LPJ-GUESS,S2,1774,-1.188843860024708e-10
LPJ-GUESS,S2,1775,-7.783407693761753e-12
LPJ-GUESS,S2,1776,-1.5917303740509377e-11
LPJ-GUESS,S2,1777,2.4691441209566283e-10
LPJ-GUESS,S2,1778,-2.4800314886106984e-10
LPJ-GUESS,S2,1779,-2.8006182751003426e-10
LPJ-GUESS,S2,1780,-1.6116137450570206e-10
LPJ-GUESS,S2,1781,1.167717287029145e-10
LPJ-GUESS,S2,1782,1.490259575798309e-11
LPJ-GUESS,S2,1783,4.10944711395019e-10
LPJ-GUESS,S2,1784,2.1292881916855232e-10
LPJ-GUESS,S2,1785,7.246643408959605e-11
LPJ-GUESS,S2,1786,1.1198347450355994e-10
LPJ-GUESS,S2,1787,2.9406295338072803e-10
LPJ-GUESS,S2,1788,-8.478279104249792e-11
LPJ-GUESS,S2,1789,4.920294604990387e-11
LPJ-GUESS,S2,1790,1.9663903742069647e-10
LPJ-GUESS,S2,1791,-1.2244386416433672e-10
LPJ-GUESS,S2,1792,-1.7201428058802297e-10
LPJ-GUESS,S2,1793,-4.179784419514825e-11
LPJ-GUESS,S2,1794,-9.886151006426078e-11
LPJ-GUESS,S2,1795,4.3547699039834347e-11
LPJ-GUESS,S2,1796,1.12234619596227e-11
LPJ-GUESS,S2,1797,2.867505579265474e-10
LPJ-GUESS,S2,1798,-2.1393545640353215e-10
LPJ-GUESS,S2,1799,-2.300813080018827e-10
LPJ-GUESS,S2,1800,-1.2688138841459854e-10
LPJ-GUESS,S2,1801,1.646450662695595e-10
LPJ-GUESS,S2,1802,4.1170183771319135e-11
LPJ-GUESS,S2,1803,4.552261424321473e-10
LPJ-GUESS,S2,1804,2.420377304416444e-10
LPJ-GUESS,S2,1805,8.250848149005892e-11
LPJ-GUESS,S2,1806,1.3390968929666985e-10
LPJ-GUESS,S2,1807,3.1039815158331237e-10
LPJ-GUESS,S2,1808,-8.315461135236815e-11
LPJ-GUESS,S2,1809,4.769503359358834e-11
LPJ-GUESS,S2,1810,2.0173407123632818e-10
LPJ-GUESS,S2,1811,-1.1627029244154511e-10
LPJ-GUESS,S2,1812,-1.9414050022103253e-10
LPJ-GUESS,S2,1813,-3.472905805125227e-11
LPJ-GUESS,S2,1814,-9.59778648186703e-11
LPJ-GUESS,S2,1815,2.3247745729616773e-11
LPJ-GUESS,S2,1816,4.973271844312823e-12
LPJ-GUESS,S2,1817,2.5344405475847756e-10
LPJ-GUESS,S2,1818,-2.3932504936686543e-10
LPJ-GUESS,S2,1819,-2.58634285539046e-10
LPJ-GUESS,S2,1820,-1.2535664541380575e-10
LPJ-GUESS,S2,1821,1.2414576838921908e-10
LPJ-GUESS,S2,1822,2.2334862029112173e-11
LPJ-GUESS,S2,1823,4.3526329265438053e-10
LPJ-GUESS,S2,1824,2.1591779590668918e-10
LPJ-GUESS,S2,1825,6.647296445806616e-11
LPJ-GUESS,S2,1826,1.2176869636165076e-10
LPJ-GUESS,S2,1827,2.816644320761254e-10
LPJ-GUESS,S2,1828,-9.965492367950567e-11
LPJ-GUESS,S2,1829,2.205376983358375e-11
LPJ-GUESS,S2,1830,1.6638399586318997e-10
LPJ-GUESS,S2,1831,-1.5507254225816366e-10
LPJ-GUESS,S2,1832,-2.2422835439925098e-10
LPJ-GUESS,S2,1833,-4.9486424735822694e-11
LPJ-GUESS,S2,1834,-9.638884786003517e-11
LPJ-GUESS,S2,1835,3.3285819274578584e-11
LPJ-GUESS,S2,1836,8.261378307219241e-12
LPJ-GUESS,S2,1837,2.7358928197026955e-10
LPJ-GUESS,S2,1838,-2.166767010513342e-10
LPJ-GUESS,S2,1839,-2.5031816669065105e-10
LPJ-GUESS,S2,1840,-1.2857773726908417e-10
LPJ-GUESS,S2,1841,1.7134993963146754e-10
