model,experiment,year,nbp_global_mean
CLASSIC,S1,1700,-4.6763724040972666e-11
CLASSIC,S1,1701,-3.438446104800089e-10
CLASSIC,S1,1702,5.616245670560486e-10
CLASSIC,S1,1703,1.2079628012654606e-10
CLASSIC,S1,1704,-1.14701732029107e-10
CLASSIC,S1,1705,1.9249988578349897e-10
CLASSIC,S1,1706,-8.18026297264648e-11
CLASSIC,S1,1707,-7.086704979936938e-11
CLASSIC,S1,1708,4.226638383073796e-10
CLASSIC,S1,1709,3.885908192551076e-10
CLASSIC,S1,1710,-4.332738757410568e-10
CLASSIC,S1,1711,-3.2806789688046496e-10
CLASSIC,S1,1712,-1.1665577245219625e-10
CLASSIC,S1,1713,-2.1285019288081524e-10
CLASSIC,S1,1714,1.4410085201034361e-11
CLASSIC,S1,1715,3.41128006794093e-11
CLASSIC,S1,1716,2.357216591142174e-10
CLASSIC,S1,1717,-1.568840881327463e-10
CLASSIC,S1,1718,-1.4821426299305888e-10
CLASSIC,S1,1719,-6.972839550480829e-11
CLASSIC,S1,1720,1.653909319468968e-11
CLASSIC,S1,1721,-4.0438635248320717e-10
CLASSIC,S1,1722,5.628291574068496e-10
CLASSIC,S1,1723,1.5018029530459568e-10
CLASSIC,S1,1724,-1.2693250030828186e-10
CLASSIC,S1,1725,2.0418784366981312e-10
CLASSIC,S1,1726,-5.844563228200207e-13
CLASSIC,S1,1727,-5.0227204691189146e-11
CLASSIC,S1,1728,3.9056799264882125e-10
CLASSIC,S1,1729,3.5086505538308517e-10
CLASSIC,S1,1730,-4.107758528770966e-10
CLASSIC,S1,1731,-3.6233423427675414e-10
CLASSIC,S1,1732,-1.0138517611348758e-10
CLASSIC,S1,1733,-2.3441419238929907e-10
CLASSIC,S1,1734,-9.959908083838376e-11
CLASSIC,S1,1735,3.092182434165674e-11
CLASSIC,S1,1736,2.393572300079281e-10
CLASSIC,S1,1737,-2.0605145346236016e-10
CLASSIC,S1,1738,-1.310780130406965e-10
CLASSIC,S1,1739,-1.1291804980862974e-10
CLASSIC,S1,1740,-4.4103819330069514e-11
CLASSIC,S1,1741,-3.410770214105059e-10
CLASSIC,S1,1742,5.148614430101651e-10
CLASSIC,S1,1743,1.2096928554480386e-10
CLASSIC,S1,1744,-1.888985090106583e-10
CLASSIC,S1,1745,2.149500862914572e-10
CLASSIC,S1,1746,1.3608752883480804e-11
CLASSIC,S1,1747,-1.1400835748933468e-10
CLASSIC,S1,1748,3.952121722913628e-10
CLASSIC,S1,1749,3.8268249038734996e-10
CLASSIC,S1,1750,-5.118341325120447e-10
CLASSIC,S1,1751,-3.337069360103664e-10
CLASSIC,S1,1752,-1.0773869880065008e-10
CLASSIC,S1,1753,-2.4323372437524723e-10
CLASSIC,S1,1754,-2.5926138061030295e-11
CLASSIC,S1,1755,2.0073271250941177e-12
CLASSIC,S1,1756,2.4379407268257555e-10
CLASSIC,S1,1757,-1.1459272785879936e-10
CLASSIC,S1,1758,-1.4293373367056365e-10
CLASSIC,S1,1759,-8.840509226764167e-11
CLASSIC,S1,1760,4.7456773324496586e-12
CLASSIC,S1,1761,-3.202107202140211e-10
CLASSIC,S1,1762,5.815702712548398e-10
CLASSIC,S1,1763,1.31871761328763e-10
CLASSIC,S1,1764,-1.2178437198546045e-10
CLASSIC,S1,1765,2.0341023881882215e-10
CLASSIC,S1,1766,2.3902460649085445e-11
CLASSIC,S1,1767,-4.2592224492919734e-11
CLASSIC,S1,1768,3.81645868992706e-10
CLASSIC,S1,1769,3.4392986197784346e-10
CLASSIC,S1,1770,-4.30560061020288e-10
CLASSIC,S1,1771,-3.623745554012012e-10
CLASSIC,S1,1772,-8.122745739054465e-11
CLASSIC,S1,1773,-1.7927181997591341e-10
CLASSIC,S1,1774,-1.591309360056301e-11
CLASSIC,S1,1775,2.1255836755264318e-11
CLASSIC,S1,1776,2.819411801161748e-10
CLASSIC,S1,1777,-9.613515821644582e-11
CLASSIC,S1,1778,-7.02264356444041e-11
CLASSIC,S1,1779,-7.092663677295933e-11
CLASSIC,S1,1780,7.015341523763444e-11
CLASSIC,S1,1781,-2.7066827887802157e-10
CLASSIC,S1,1782,6.20860661187804e-10
CLASSIC,S1,1783,1.8199110352114856e-10
CLASSIC,S1,1784,-7.530430595664655e-11
CLASSIC,S1,1785,2.370674358261352e-10
CLASSIC,S1,1786,7.231507993042808e-11
CLASSIC,S1,1787,1.842615274106209e-11
CLASSIC,S1,1788,4.0431872708354106e-10
CLASSIC,S1,1789,4.38009108126579e-10
CLASSIC,S1,1790,-3.7063717566796246e-10
CLASSIC,S1,1791,-3.1277323369985843e-10
CLASSIC,S1,1792,-9.063777197970046e-11
CLASSIC,S1,1793,-1.7044190081719062e-10
CLASSIC,S1,1794,3.738941112029267e-11
CLASSIC,S1,1795,7.891927989475715e-11
CLASSIC,S1,1796,2.9829339852415155e-10
CLASSIC,S1,1797,-5.769055404053671e-11
CLASSIC,S1,1798,-9.326965725866799e-11
CLASSIC,S1,1799,-2.21847975750447e-11
CLASSIC,S1,1800,1.1349442259549757e-10
CLASSIC,S1,1801,-2.5917049532243115e-10
CLASSIC,S1,1802,6.47765281547512e-10
CLASSIC,S1,1803,1.8397587402906168e-10
CLASSIC,S1,1804,-8.100599425595053e-11
CLASSIC,S1,1805,2.3617702550471763e-10
CLASSIC,S1,1806,5.754285099837083e-11
CLASSIC,S1,1807,1.0442993185376722e-11
CLASSIC,S1,1808,4.333735105835942e-10
CLASSIC,S1,1809,4.202667152710144e-10
CLASSIC,S1,1810,-3.755450011594722e-10
CLASSIC,S1,1811,-3.0018200235210783e-10
CLASSIC,S1,1812,-4.674569749230296e-11
CLASSIC,S1,1813,-2.0409642952544327e-10
CLASSIC,S1,1814,-3.217861171038074e-11
CLASSIC,S1,1815,2.7784107193451908e-11
CLASSIC,S1,1816,2.5539480768969774e-10
CLASSIC,S1,1817,-7.24196435292449e-11
CLASSIC,S1,1818,-1.1783934753643202e-10
CLASSIC,S1,1819,-8.992178569514779e-11
CLASSIC,S1,1820,3.6442899676541697e-11
CLASSIC,S1,1821,-3.0042847586709926e-10
CLASSIC,S1,1822,5.703912142330728e-10
CLASSIC,S1,1823,1.2266033738375783e-10
