model,experiment,year,nbp_global_mean
LPX-Bern,S0,1700,4.153076e-11
LPX-Bern,S0,1701,-1.1826105e-10
LPX-Bern,S0,1702,-3.0815872e-10
LPX-Bern,S0,1703,-3.7047587e-12
LPX-Bern,S0,1704,1.7437624e-10
LPX-Bern,S0,1705,-5.592804e-11
LPX-Bern,S0,1706,1.3474294e-10
LPX-Bern,S0,1707,1.303177e-10
LPX-Bern,S0,1708,1.3064566e-10
LPX-Bern,S0,1709,1.14085075e-10
LPX-Bern,S0,1710,1.6358553e-10
LPX-Bern,S0,1711,-2.3588828e-10
LPX-Bern,S0,1712,-1.4125162e-10
LPX-Bern,S0,1713,-7.068788e-11
LPX-Bern,S0,1714,-3.925203e-11
LPX-Bern,S0,1715,-3.3987035e-11
LPX-Bern,S0,1716,1.5036583e-11
LPX-Bern,S0,1717,1.04493636e-10
LPX-Bern,S0,1718,-8.538342e-11
LPX-Bern,S0,1719,-1.4969219e-10
LPX-Bern,S0,1720,3.9544257e-11
LPX-Bern,S0,1721,-1.248403e-10
LPX-Bern,S0,1722,-3.0860023e-10
LPX-Bern,S0,1723,-5.4701057e-12
LPX-Bern,S0,1724,1.6900015e-10
LPX-Bern,S0,1725,-5.333034e-11
LPX-Bern,S0,1726,1.2924363e-10
LPX-Bern,S0,1727,1.305564e-10
LPX-Bern,S0,1728,1.2851316e-10
LPX-Bern,S0,1729,1.14831845e-10
LPX-Bern,S0,1730,1.7640146e-10
LPX-Bern,S0,1731,-2.3619298e-10
LPX-Bern,S0,1732,-1.3790737e-10
LPX-Bern,S0,1733,-6.431696e-11
LPX-Bern,S0,1734,-3.4690067e-11
LPX-Bern,S0,1735,-2.8374525e-11
LPX-Bern,S0,1736,8.7201175e-12
LPX-Bern,S0,1737,1.1009219e-10
LPX-Bern,S0,1738,-7.9094085e-11
LPX-Bern,S0,1739,-1.495457e-10
LPX-Bern,S0,1740,4.609474e-11
LPX-Bern,S0,1741,-1.205841e-10
LPX-Bern,S0,1742,-3.0254788e-10
LPX-Bern,S0,1743,-1.26565425e-14
LPX-Bern,S0,1744,1.6891777e-10
LPX-Bern,S0,1745,-5.4242277e-11
LPX-Bern,S0,1746,1.4442254e-10
LPX-Bern,S0,1747,1.3618733e-10
LPX-Bern,S0,1748,1.3212909e-10
LPX-Bern,S0,1749,1.1081236e-10
LPX-Bern,S0,1750,1.6607327e-10
LPX-Bern,S0,1751,-2.3837102e-10
LPX-Bern,S0,1752,-1.3370356e-10
LPX-Bern,S0,1753,-7.793902e-11
LPX-Bern,S0,1754,-3.7753873e-11
LPX-Bern,S0,1755,-2.8212321e-11
