model,experiment,year,nbp_global_mean
ISAM,S1,1700,-1.7468219371680233e-11
ISAM,S1,1701,-9.428507230857377e-11
ISAM,S1,1702,-1.5100120876159247e-10
ISAM,S1,1703,8.49012433016779e-11
ISAM,S1,1704,1.7152453586416394e-10
ISAM,S1,1705,-1.737192232128847e-10
ISAM,S1,1706,8.459048880948797e-11
ISAM,S1,1707,2.432915465083868e-11
ISAM,S1,1708,3.62795825250881e-11
ISAM,S1,1709,2.656214861330418e-11
ISAM,S1,1710,7.303624576862005e-11
ISAM,S1,1711,-1.066278607691651e-10
ISAM,S1,1712,5.791641333033623e-12
ISAM,S1,1713,3.4185307931562733e-11
ISAM,S1,1714,1.8994043263665453e-11
ISAM,S1,1715,-1.9356066877169396e-10
ISAM,S1,1716,9.1989690705506e-11
ISAM,S1,1717,2.2070017904668037e-10
ISAM,S1,1718,9.843357911551865e-11
ISAM,S1,1719,-1.4675131864740375e-10
ISAM,S1,1720,-4.15252378546072e-12
ISAM,S1,1721,-7.750103472688821e-11
ISAM,S1,1722,-1.5378564636969436e-10
ISAM,S1,1723,8.528743269088217e-11
ISAM,S1,1724,1.7611090841767002e-10
ISAM,S1,1725,-1.6624178927969203e-10
ISAM,S1,1726,9.138589964730035e-11
ISAM,S1,1727,3.014597032703576e-11
ISAM,S1,1728,4.759042202244465e-11
ISAM,S1,1729,3.482334949735678e-11
ISAM,S1,1730,8.238599235527677e-11
ISAM,S1,1731,-9.783764895454561e-11
ISAM,S1,1732,1.561886816112234e-11
ISAM,S1,1733,3.927993101816441e-11
ISAM,S1,1734,1.9284694664044184e-11
ISAM,S1,1735,-1.913317974189697e-10
ISAM,S1,1736,8.906784124142764e-11
ISAM,S1,1737,2.1523741574477312e-10
ISAM,S1,1738,9.215619707027122e-11
ISAM,S1,1739,-1.5807636799153082e-10
ISAM,S1,1740,-2.0342885139098025e-11
ISAM,S1,1741,-9.61502882204064e-11
ISAM,S1,1742,-1.7418869903965537e-10
ISAM,S1,1743,6.418140518635968e-11
ISAM,S1,1744,1.5171234574191774e-10
ISAM,S1,1745,-1.9051405807176156e-10
ISAM,S1,1746,6.338329969096979e-11
ISAM,S1,1747,3.2537110264113196e-12
ISAM,S1,1748,1.6365678235845743e-11
ISAM,S1,1749,4.712739059076332e-12
ISAM,S1,1750,5.124014686942808e-11
ISAM,S1,1751,-1.282877242789951e-10
ISAM,S1,1752,-1.3491242888801892e-11
ISAM,S1,1753,1.0996415580037378e-11
ISAM,S1,1754,-4.204896511285042e-12
ISAM,S1,1755,-2.157149876992985e-10
ISAM,S1,1756,6.818937397206203e-11
ISAM,S1,1757,1.953068987501592e-10
ISAM,S1,1758,7.685321352150144e-11
ISAM,S1,1759,-1.694339496632114e-10
ISAM,S1,1760,-2.9242667037192356e-11
ISAM,S1,1761,-1.0133344477133849e-10
ISAM,S1,1762,-1.765754299571581e-10
ISAM,S1,1763,6.358193760259044e-11
ISAM,S1,1764,1.537667394553083e-10
ISAM,S1,1765,-1.835376093325928e-10
ISAM,S1,1766,7.37583286096436e-11
ISAM,S1,1767,1.5159778957013912e-11
ISAM,S1,1768,3.441090445601545e-11
ISAM,S1,1769,2.5948445576001483e-11
ISAM,S1,1770,7.604032381822417e-11
ISAM,S1,1771,-1.0303508939456583e-10
ISAM,S1,1772,1.538283819069492e-11
ISAM,S1,1773,4.562071821189055e-11
ISAM,S1,1774,2.9733773833729586e-11
ISAM,S1,1775,-1.7911686969216405e-10
ISAM,S1,1776,1.0676569941453859e-10
ISAM,S1,1777,2.3824930072882885e-10
ISAM,S1,1778,1.2147456769340915e-10
