model,experiment,year,nbp_global_mean
CARDAMOM,S3,2003,1.237684676035688e-10
CARDAMOM,S3,2004,4.3208757048886207e-10
CARDAMOM,S3,2005,2.4626928594733603e-10
CARDAMOM,S3,2006,4.5248162899880204e-10
CARDAMOM,S3,2007,2.2461009020124154e-10
CARDAMOM,S3,2008,6.818349627581451e-10
CARDAMOM,S3,2009,5.299542827960147e-10
CARDAMOM,S3,2010,3.9848575028852057e-10
CARDAMOM,S3,2011,4.86208034742033e-10
CARDAMOM,S3,2012,7.071577471748648e-10
CARDAMOM,S3,2013,6.969951752428239e-10
CARDAMOM,S3,2014,6.874516069560449e-10
CARDAMOM,S3,2015,4.1926371524784623e-10
CARDAMOM,S3,2016,7.276731419061015e-10
CARDAMOM,S3,2017,7.017331585293468e-10
CARDAMOM,S3,2018,8.225501996421381e-10
CARDAMOM,S3,2019,5.972640927829011e-10
CARDAMOM,S3,2020,9.115344627881543e-10
CARDAMOM,S3,2021,9.383668257461495e-10
CARDAMOM,S3,2022,1.1163841695687148e-09
CARDAMOM,S3,2023,9.036103917399854e-10
CARDAMOM,S3,2024,1.2810364962279334e-09
CARDAMOM,S3,2025,-9.767260712403795e-10
