model,experiment,year,nbp_global_mean
IBIS,S3,1700,-9.9738516e-11
IBIS,S3,1701,-3.027131e-10
IBIS,S3,1702,-3.5098405e-10
IBIS,S3,1703,-1.8938129e-11
IBIS,S3,1704,7.853644e-12
IBIS,S3,1705,-2.402907e-10
IBIS,S3,1706,-1.1765282e-10
IBIS,S3,1707,-2.0587478e-10
IBIS,S3,1708,-7.8989315e-11
IBIS,S3,1709,-9.853631e-11
IBIS,S3,1710,-3.4473053e-11
IBIS,S3,1711,-8.9769636e-11
IBIS,S3,1712,-1.2291539e-10
IBIS,S3,1713,3.1824227e-11
IBIS,S3,1714,-1.3796626e-10
IBIS,S3,1715,-7.020704e-11
IBIS,S3,1716,-8.305321e-11
IBIS,S3,1717,-6.676979e-11
IBIS,S3,1718,-1.35985e-10
IBIS,S3,1719,-9.3610786e-11
IBIS,S3,1720,-1.614825e-11
IBIS,S3,1721,-6.493243e-11
IBIS,S3,1722,-1.9259534e-10
IBIS,S3,1723,1.0755922e-10
IBIS,S3,1724,1.1574056e-10
IBIS,S3,1725,-1.4496569e-10
IBIS,S3,1726,-3.1016967e-11
IBIS,S3,1727,-1.284689e-10
IBIS,S3,1728,-8.266258e-12
IBIS,S3,1729,-3.4386678e-11
IBIS,S3,1730,2.309917e-11
IBIS,S3,1731,-3.7341852e-11
IBIS,S3,1732,-7.6904406e-11
IBIS,S3,1733,7.273012e-11
IBIS,S3,1734,-1.0300046e-10
IBIS,S3,1735,-3.978003e-11
IBIS,S3,1736,-5.924176e-11
IBIS,S3,1737,-4.8826443e-11
IBIS,S3,1738,-1.2458434e-10
IBIS,S3,1739,-8.755933e-11
IBIS,S3,1740,-1.4088193e-11
IBIS,S3,1741,-7.073172e-11
IBIS,S3,1742,-2.0410695e-10
IBIS,S3,1743,9.1732844e-11
IBIS,S3,1744,9.632498e-11
IBIS,S3,1745,-1.658792e-10
IBIS,S3,1746,-5.4524607e-11
IBIS,S3,1747,-1.5421654e-10
IBIS,S3,1748,-3.570459e-11
IBIS,S3,1749,-6.325527e-11
IBIS,S3,1750,-7.441529e-12
IBIS,S3,1751,-6.471368e-11
IBIS,S3,1752,-1.0415846e-10
IBIS,S3,1753,4.672901e-11
IBIS,S3,1754,-1.2730801e-10
IBIS,S3,1755,-6.168843e-11
IBIS,S3,1756,-7.931e-11
IBIS,S3,1757,-6.614714e-11
IBIS,S3,1758,-1.3892877e-10
IBIS,S3,1759,-9.8789775e-11
IBIS,S3,1760,-2.232455e-11
IBIS,S3,1761,-7.372569e-11
IBIS,S3,1762,-2.0373843e-10
IBIS,S3,1763,9.5017216e-11
IBIS,S3,1764,1.0263098e-10
IBIS,S3,1765,-1.5512819e-10
IBIS,S3,1766,-4.0787356e-11
IBIS,S3,1767,-1.3803708e-10
IBIS,S3,1768,-1.6793214e-11
IBIS,S3,1769,-4.1719368e-11
IBIS,S3,1770,1.5890253e-11
IBIS,S3,1771,-4.3100096e-11
IBIS,S3,1772,-8.298393e-11
IBIS,S3,1773,7.238837e-11
IBIS,S3,1774,-9.924278e-11
IBIS,S3,1775,-3.1280884e-11
IBIS,S3,1776,-4.717554e-11
IBIS,S3,1777,-3.142936e-11
IBIS,S3,1778,-1.04329656e-10
IBIS,S3,1779,-6.408927e-11
IBIS,S3,1780,1.4507562e-11
IBIS,S3,1781,-3.446826e-11
IBIS,S3,1782,-1.6427949e-10
IBIS,S3,1783,1.3940342e-10
IBIS,S3,1784,1.4897054e-10
IBIS,S3,1785,-1.06978516e-10
IBIS,S3,1786,1.0803136e-11
IBIS,S3,1787,-8.659214e-11
IBIS,S3,1788,3.698582e-11
IBIS,S3,1789,1.3248291e-11
IBIS,S3,1790,7.2609786e-11
IBIS,S3,1791,1.779138e-11
IBIS,S3,1792,-1.9660329e-11
IBIS,S3,1793,1.3720063e-10
IBIS,S3,1794,-3.8694454e-11
IBIS,S3,1795,3.1154024e-11
IBIS,S3,1796,1.4294695e-11
IBIS,S3,1797,3.3229957e-11
IBIS,S3,1798,-4.0994375e-11
IBIS,S3,1799,-3.1239826e-12
IBIS,S3,1800,7.51517e-11
IBIS,S3,1801,1.7634413e-11
IBIS,S3,1802,-1.2180018e-10
IBIS,S3,1803,1.80801e-10
IBIS,S3,1804,1.8379236e-10
IBIS,S3,1805,-7.950962e-11
IBIS,S3,1806,3.4805252e-11
IBIS,S3,1807,-7.125397e-11
IBIS,S3,1808,4.7078303e-11
IBIS,S3,1809,1.7101284e-11
IBIS,S3,1810,7.079748e-11
IBIS,S3,1811,9.037826e-12
IBIS,S3,1812,-3.5364156e-11
IBIS,S3,1813,1.166313e-10
IBIS,S3,1814,-6.768538e-11
IBIS,S3,1815,-2.8599345e-12
