model,experiment,year,nbp_global_mean
CLM-FATES,S2,1701,7.145453e-11
CLM-FATES,S2,1702,6.8952574e-12
CLM-FATES,S2,1703,-9.0997305e-12
CLM-FATES,S2,1704,1.10642266e-10
CLM-FATES,S2,1705,-7.278905e-11
CLM-FATES,S2,1706,-1.0157213e-11
CLM-FATES,S2,1707,4.1823007e-11
CLM-FATES,S2,1708,1.9814816e-11
CLM-FATES,S2,1709,4.6502895e-11
CLM-FATES,S2,1710,-3.219994e-11
CLM-FATES,S2,1711,1.3269326e-10
CLM-FATES,S2,1712,-1.5057677e-10
CLM-FATES,S2,1713,1.7915188e-11
CLM-FATES,S2,1714,5.8165302e-11
CLM-FATES,S2,1715,-9.93293e-11
CLM-FATES,S2,1716,-1.2254127e-10
CLM-FATES,S2,1717,3.7091132e-11
CLM-FATES,S2,1718,1.8462948e-10
CLM-FATES,S2,1719,-6.791969e-11
CLM-FATES,S2,1720,9.790269e-11
CLM-FATES,S2,1721,1.0537248e-10
CLM-FATES,S2,1722,1.4350902e-11
CLM-FATES,S2,1723,2.8872368e-11
CLM-FATES,S2,1724,1.3489403e-10
CLM-FATES,S2,1725,-5.903707e-11
CLM-FATES,S2,1726,2.6863711e-11
CLM-FATES,S2,1727,9.113207e-11
CLM-FATES,S2,1728,5.4839758e-11
CLM-FATES,S2,1729,7.756124e-11
CLM-FATES,S2,1730,-4.2479097e-12
CLM-FATES,S2,1731,1.4505547e-10
CLM-FATES,S2,1732,-1.2573849e-10
CLM-FATES,S2,1733,4.428355e-11
CLM-FATES,S2,1734,6.592249e-11
CLM-FATES,S2,1735,-1.0623269e-10
CLM-FATES,S2,1736,-1.2014044e-10
CLM-FATES,S2,1737,3.9777095e-11
CLM-FATES,S2,1738,1.8715977e-10
CLM-FATES,S2,1739,-7.898173e-11
CLM-FATES,S2,1740,1.0293096e-10
CLM-FATES,S2,1741,9.023073e-11
CLM-FATES,S2,1742,3.8366207e-12
CLM-FATES,S2,1743,1.2389164e-12
CLM-FATES,S2,1744,1.13553056e-10
CLM-FATES,S2,1745,-1.03520546e-10
CLM-FATES,S2,1746,-3.2359396e-11
