model,experiment,year,nbp_global_mean
LPJ-GUESS,S0,1700,-1.7763588485526647e-10
LPJ-GUESS,S0,1701,9.913232712229163e-11
LPJ-GUESS,S0,1702,1.3573598061028e-12
LPJ-GUESS,S0,1703,3.9343841259760643e-10
LPJ-GUESS,S0,1704,1.8811113228472318e-10
LPJ-GUESS,S0,1705,3.5496810283042504e-11
LPJ-GUESS,S0,1706,7.323423470347267e-11
LPJ-GUESS,S0,1707,2.3552405368598436e-10
LPJ-GUESS,S0,1708,-1.2160900253313345e-10
LPJ-GUESS,S0,1709,-5.074335049790941e-12
LPJ-GUESS,S0,1710,1.4456049941972271e-10
LPJ-GUESS,S0,1711,-1.7808956022438322e-10
LPJ-GUESS,S0,1712,-2.3794942358288675e-10
LPJ-GUESS,S0,1713,-6.069213019953889e-11
LPJ-GUESS,S0,1714,-1.43595622883078e-10
LPJ-GUESS,S0,1715,-2.1894305672329315e-11
LPJ-GUESS,S0,1716,-2.74005113196538e-11
LPJ-GUESS,S0,1717,2.2286161971279684e-10
LPJ-GUESS,S0,1718,-2.66560316989399e-10
LPJ-GUESS,S0,1719,-2.80988829909004e-10
LPJ-GUESS,S0,1720,-1.7859444296280806e-10
LPJ-GUESS,S0,1721,1.1103254504627828e-10
LPJ-GUESS,S0,1722,-8.257412091919993e-12
LPJ-GUESS,S0,1723,3.836626627090146e-10
LPJ-GUESS,S0,1724,1.7663866043942259e-10
LPJ-GUESS,S0,1725,2.052555730826524e-11
LPJ-GUESS,S0,1726,7.221633018223081e-11
LPJ-GUESS,S0,1727,2.3821377373185453e-10
LPJ-GUESS,S0,1728,-1.386835082928196e-10
LPJ-GUESS,S0,1729,6.4981859791609e-13
LPJ-GUESS,S0,1730,1.4859042852197505e-10
LPJ-GUESS,S0,1731,-1.6761293008446313e-10
LPJ-GUESS,S0,1732,-2.2449409057368635e-10
LPJ-GUESS,S0,1733,-8.965201220243474e-11
LPJ-GUESS,S0,1734,-1.3347971366955566e-10
LPJ-GUESS,S0,1735,-2.3035474976959906e-12
LPJ-GUESS,S0,1736,-2.750822274183296e-11
LPJ-GUESS,S0,1737,2.147277054065213e-10
LPJ-GUESS,S0,1738,-2.7003083238035813e-10
LPJ-GUESS,S0,1739,-2.927043014464535e-10
LPJ-GUESS,S0,1740,-1.7730625851144487e-10
LPJ-GUESS,S0,1741,9.623449369842053e-11
LPJ-GUESS,S0,1742,-2.2518406442358392e-11
LPJ-GUESS,S0,1743,3.8736973760239146e-10
LPJ-GUESS,S0,1744,1.806887324901224e-10
LPJ-GUESS,S0,1745,3.436446887591313e-11
LPJ-GUESS,S0,1746,9.32230473526861e-11
LPJ-GUESS,S0,1747,2.406324808766825e-10
LPJ-GUESS,S0,1748,-1.453196035734977e-10
LPJ-GUESS,S0,1749,-1.401053733288627e-11
LPJ-GUESS,S0,1750,1.375633888327313e-10
LPJ-GUESS,S0,1751,-1.849944190370214e-10
LPJ-GUESS,S0,1752,-2.5021938054427504e-10
LPJ-GUESS,S0,1753,-8.327915940909713e-11
LPJ-GUESS,S0,1754,-1.4353682899364725e-10
LPJ-GUESS,S0,1755,-2.8454731069889576e-11
LPJ-GUESS,S0,1756,-2.7787573978534053e-11
LPJ-GUESS,S0,1757,2.171629055938498e-10
LPJ-GUESS,S0,1758,-2.662794271837016e-10
LPJ-GUESS,S0,1759,-2.9771330905549065e-10
LPJ-GUESS,S0,1760,-1.7029720603493142e-10
LPJ-GUESS,S0,1761,9.182520086581861e-11
LPJ-GUESS,S0,1762,-1.7271559068259856e-11
LPJ-GUESS,S0,1763,3.985269357459493e-10
LPJ-GUESS,S0,1764,1.9312359942967327e-10
LPJ-GUESS,S0,1765,4.542668322815007e-11
LPJ-GUESS,S0,1766,8.440140699392473e-11
LPJ-GUESS,S0,1767,2.439830087439094e-10
LPJ-GUESS,S0,1768,-1.172093189117913e-10
LPJ-GUESS,S0,1769,-8.461967678634254e-12
LPJ-GUESS,S0,1770,1.5436466945893826e-10
LPJ-GUESS,S0,1771,-1.7836892378933434e-10
LPJ-GUESS,S0,1772,-2.2810526556030578e-10
LPJ-GUESS,S0,1773,-8.59862925088615e-11
LPJ-GUESS,S0,1774,-1.3684971647597933e-10
LPJ-GUESS,S0,1775,-1.6167603168067662e-11
LPJ-GUESS,S0,1776,-1.8364435884278263e-11
LPJ-GUESS,S0,1777,2.2667846345835027e-10
LPJ-GUESS,S0,1778,-2.646022984245614e-10
LPJ-GUESS,S0,1779,-2.714018689809292e-10
LPJ-GUESS,S0,1780,-1.6316932396701386e-10
LPJ-GUESS,S0,1781,1.1017828457478585e-10
LPJ-GUESS,S0,1782,-2.2710324933088173e-11
LPJ-GUESS,S0,1783,3.8932431690323397e-10
LPJ-GUESS,S0,1784,1.785590226911186e-10
LPJ-GUESS,S0,1785,3.710895587456881e-11
LPJ-GUESS,S0,1786,8.349375453847244e-11
LPJ-GUESS,S0,1787,2.379125675904963e-10
LPJ-GUESS,S0,1788,-1.2799564666927354e-10
LPJ-GUESS,S0,1789,-6.907225640542204e-12
LPJ-GUESS,S0,1790,1.2800212701265508e-10
LPJ-GUESS,S0,1791,-1.6876104529663736e-10
LPJ-GUESS,S0,1792,-2.3261560411223273e-10
LPJ-GUESS,S0,1793,-7.948421634914708e-11
LPJ-GUESS,S0,1794,-1.3533293412711136e-10
LPJ-GUESS,S0,1795,-1.3030758559233585e-11
LPJ-GUESS,S0,1796,-2.6407299054102198e-11
LPJ-GUESS,S0,1797,2.4153926604655895e-10
LPJ-GUESS,S0,1798,-2.4864851419996137e-10
LPJ-GUESS,S0,1799,-3.00852772260638e-10
LPJ-GUESS,S0,1800,-1.6857187359043845e-10
LPJ-GUESS,S0,1801,9.98563101196921e-11
LPJ-GUESS,S0,1802,-5.435365996451858e-12
LPJ-GUESS,S0,1803,3.994729684936886e-10
LPJ-GUESS,S0,1804,1.79306115494591e-10
LPJ-GUESS,S0,1805,3.4206589085680375e-11
LPJ-GUESS,S0,1806,8.693930159673386e-11
LPJ-GUESS,S0,1807,2.419627825846866e-10
LPJ-GUESS,S0,1808,-1.230610785549214e-10
LPJ-GUESS,S0,1809,3.965848446421791e-12
LPJ-GUESS,S0,1810,1.5345463069519766e-10
LPJ-GUESS,S0,1811,-1.8015054927388252e-10
LPJ-GUESS,S0,1812,-2.338262130801244e-10
LPJ-GUESS,S0,1813,-7.000381712997151e-11
LPJ-GUESS,S0,1814,-1.3491469147695785e-10
LPJ-GUESS,S0,1815,-9.836579220713748e-12
LPJ-GUESS,S0,1816,-3.747582668129317e-11
LPJ-GUESS,S0,1817,2.2909982534770528e-10
LPJ-GUESS,S0,1818,-2.641401121533601e-10
LPJ-GUESS,S0,1819,-3.0805647757449505e-10
LPJ-GUESS,S0,1820,-1.806178268296808e-10
LPJ-GUESS,S0,1821,1.149612104716513e-10
LPJ-GUESS,S0,1822,-2.4744561619755377e-11
LPJ-GUESS,S0,1823,3.918539784569682e-10
LPJ-GUESS,S0,1824,1.770122292697359e-10
LPJ-GUESS,S0,1825,2.6048837786513968e-11
LPJ-GUESS,S0,1826,8.179776795953614e-11
LPJ-GUESS,S0,1827,2.5002638449153103e-10
LPJ-GUESS,S0,1828,-1.2725355538451492e-10
LPJ-GUESS,S0,1829,-8.234798646139761e-12
LPJ-GUESS,S0,1830,1.4994424046630225e-10
LPJ-GUESS,S0,1831,-1.6957782400482896e-10
LPJ-GUESS,S0,1832,-2.571875585762954e-10
LPJ-GUESS,S0,1833,-8.4231934986328e-11
LPJ-GUESS,S0,1834,-1.3853421927814062e-10
LPJ-GUESS,S0,1835,-4.043543229182894e-11
LPJ-GUESS,S0,1836,-4.560468095178007e-11
LPJ-GUESS,S0,1837,2.255060037205515e-10
LPJ-GUESS,S0,1838,-2.6667603746498124e-10
LPJ-GUESS,S0,1839,-3.0189926506016063e-10
LPJ-GUESS,S0,1840,-1.7932134598785034e-10
LPJ-GUESS,S0,1841,1.0546088402493786e-10
LPJ-GUESS,S0,1842,-2.474887529951692e-11
LPJ-GUESS,S0,1843,3.8622857707041103e-10
LPJ-GUESS,S0,1844,1.7764114323233003e-10
LPJ-GUESS,S0,1845,3.891819867115286e-11
LPJ-GUESS,S0,1846,9.633680807633822e-11
LPJ-GUESS,S0,1847,2.3744149140437967e-10
LPJ-GUESS,S0,1848,-1.3323593767391255e-10
LPJ-GUESS,S0,1849,-1.0990179242498138e-11
LPJ-GUESS,S0,1850,1.300133990511318e-10
LPJ-GUESS,S0,1851,-1.9168135331967447e-10
LPJ-GUESS,S0,1852,-2.362822329305086e-10
LPJ-GUESS,S0,1853,-8.35320585546132e-11
LPJ-GUESS,S0,1854,-1.3221070344629082e-10
LPJ-GUESS,S0,1855,-1.8596041257549622e-11
LPJ-GUESS,S0,1856,-3.9835001325808986e-11
LPJ-GUESS,S0,1857,2.1118904733369864e-10
LPJ-GUESS,S0,1858,-2.654250306500116e-10
LPJ-GUESS,S0,1859,-2.906799002572854e-10
LPJ-GUESS,S0,1860,-1.91162270552844e-10
LPJ-GUESS,S0,1861,1.0202150595455986e-10
LPJ-GUESS,S0,1862,-1.8470965768513063e-11
LPJ-GUESS,S0,1863,3.8452271491919736e-10
LPJ-GUESS,S0,1864,1.7812534607374398e-10
LPJ-GUESS,S0,1865,3.173604329673181e-11
LPJ-GUESS,S0,1866,9.222557377782917e-11
LPJ-GUESS,S0,1867,2.2886436973061292e-10
LPJ-GUESS,S0,1868,-1.4185572686480153e-10
LPJ-GUESS,S0,1869,-8.785779398752776e-12
LPJ-GUESS,S0,1870,1.4319718981816572e-10
LPJ-GUESS,S0,1871,-1.945862411341144e-10
LPJ-GUESS,S0,1872,-2.4429961375610763e-10
LPJ-GUESS,S0,1873,-8.993584675937484e-11
LPJ-GUESS,S0,1874,-1.5160956418663615e-10
LPJ-GUESS,S0,1875,-2.1680808178016626e-11
LPJ-GUESS,S0,1876,-3.844053889047621e-11
LPJ-GUESS,S0,1877,2.199192764961572e-10
LPJ-GUESS,S0,1878,-2.732009273680986e-10
LPJ-GUESS,S0,1879,-3.0875165332625243e-10
LPJ-GUESS,S0,1880,-1.8561121166933144e-10
LPJ-GUESS,S0,1881,1.0200456742616028e-10
LPJ-GUESS,S0,1882,-1.9501893838236577e-11
LPJ-GUESS,S0,1883,3.807742536324063e-10
LPJ-GUESS,S0,1884,1.6121893613360977e-10
