model,experiment,year,nbp_global_mean
VISIT-UT,S2,1700,5.7018012e-11
VISIT-UT,S2,1701,-7.283437e-11
VISIT-UT,S2,1702,-3.6805028e-10
VISIT-UT,S2,1703,2.6532887e-11
VISIT-UT,S2,1704,2.4950755e-10
VISIT-UT,S2,1705,-1.4640661e-10
VISIT-UT,S2,1706,2.1498803e-10
VISIT-UT,S2,1707,7.9984415e-11
VISIT-UT,S2,1708,2.9251473e-11
VISIT-UT,S2,1709,8.6440216e-11
VISIT-UT,S2,1710,1.5352052e-10
VISIT-UT,S2,1711,-5.598677e-11
VISIT-UT,S2,1712,-1.7385805e-10
VISIT-UT,S2,1713,9.1654156e-11
VISIT-UT,S2,1714,-1.1525234e-10
VISIT-UT,S2,1715,-1.2570396e-10
VISIT-UT,S2,1716,-3.4139896e-11
VISIT-UT,S2,1717,3.9559758e-10
VISIT-UT,S2,1718,-6.457451e-11
VISIT-UT,S2,1719,-2.48524e-10
VISIT-UT,S2,1720,5.7862697e-11
VISIT-UT,S2,1721,-7.030337e-11
VISIT-UT,S2,1722,-3.7114375e-10
VISIT-UT,S2,1723,2.9569108e-11
VISIT-UT,S2,1724,2.5070754e-10
VISIT-UT,S2,1725,-1.4818516e-10
VISIT-UT,S2,1726,2.1701392e-10
VISIT-UT,S2,1727,8.0755534e-11
VISIT-UT,S2,1728,2.7096067e-11
VISIT-UT,S2,1729,8.980955e-11
VISIT-UT,S2,1730,1.5343253e-10
VISIT-UT,S2,1731,-5.8229956e-11
VISIT-UT,S2,1732,-1.7010231e-10
VISIT-UT,S2,1733,9.256109e-11
VISIT-UT,S2,1734,-1.1626409e-10
VISIT-UT,S2,1735,-1.2470137e-10
VISIT-UT,S2,1736,-3.3297132e-11
VISIT-UT,S2,1737,3.9574843e-10
VISIT-UT,S2,1738,-6.545775e-11
VISIT-UT,S2,1739,-2.455719e-10
VISIT-UT,S2,1740,5.7895955e-11
VISIT-UT,S2,1741,-7.01908e-11
VISIT-UT,S2,1742,-3.6860423e-10
VISIT-UT,S2,1743,2.6645427e-11
VISIT-UT,S2,1744,2.5265579e-10
VISIT-UT,S2,1745,-1.470938e-10
VISIT-UT,S2,1746,2.1539533e-10
VISIT-UT,S2,1747,8.341957e-11
VISIT-UT,S2,1748,2.8098801e-11
VISIT-UT,S2,1749,8.690473e-11
VISIT-UT,S2,1750,1.5625601e-10
VISIT-UT,S2,1751,-5.68728e-11
