model,experiment,year,nbp_global_mean
CLM-FATES,S1,1701,7.145453e-11
CLM-FATES,S1,1702,6.8952574e-12
CLM-FATES,S1,1703,-9.0997305e-12
CLM-FATES,S1,1704,1.10642266e-10
CLM-FATES,S1,1705,-7.278905e-11
CLM-FATES,S1,1706,-1.0157213e-11
CLM-FATES,S1,1707,4.1823007e-11
CLM-FATES,S1,1708,1.9814816e-11
CLM-FATES,S1,1709,4.6502895e-11
CLM-FATES,S1,1710,-3.219994e-11
CLM-FATES,S1,1711,1.3269326e-10
CLM-FATES,S1,1712,-1.5057677e-10
CLM-FATES,S1,1713,1.7915188e-11
CLM-FATES,S1,1714,5.8165302e-11
CLM-FATES,S1,1715,-9.93293e-11
CLM-FATES,S1,1716,-1.2254127e-10
CLM-FATES,S1,1717,3.7091132e-11
CLM-FATES,S1,1718,1.8462948e-10
CLM-FATES,S1,1719,-6.791969e-11
CLM-FATES,S1,1720,9.790269e-11
CLM-FATES,S1,1721,1.0537248e-10
CLM-FATES,S1,1722,1.4350902e-11
CLM-FATES,S1,1723,2.8872368e-11
CLM-FATES,S1,1724,1.3489403e-10
CLM-FATES,S1,1725,-5.903707e-11
CLM-FATES,S1,1726,2.6863711e-11
CLM-FATES,S1,1727,9.113207e-11
CLM-FATES,S1,1728,5.4839758e-11
CLM-FATES,S1,1729,7.756124e-11
CLM-FATES,S1,1730,-4.2479097e-12
CLM-FATES,S1,1731,1.4505547e-10
CLM-FATES,S1,1732,-1.2573849e-10
CLM-FATES,S1,1733,4.428355e-11
CLM-FATES,S1,1734,6.592249e-11
CLM-FATES,S1,1735,-1.0623269e-10
CLM-FATES,S1,1736,-1.2014044e-10
CLM-FATES,S1,1737,3.9777095e-11
CLM-FATES,S1,1738,1.8715977e-10
CLM-FATES,S1,1739,-7.898173e-11
CLM-FATES,S1,1740,1.0293096e-10
CLM-FATES,S1,1741,9.023073e-11
CLM-FATES,S1,1742,3.8366207e-12
CLM-FATES,S1,1743,1.2389164e-12
CLM-FATES,S1,1744,1.13553056e-10
CLM-FATES,S1,1745,-1.03520546e-10
CLM-FATES,S1,1746,-3.2359396e-11
CLM-FATES,S1,1747,3.544123e-11
CLM-FATES,S1,1748,1.0634979e-11
CLM-FATES,S1,1749,3.6628835e-11
CLM-FATES,S1,1750,-2.7660499e-11
CLM-FATES,S1,1751,1.0402268e-10
CLM-FATES,S1,1752,-1.6075764e-10
CLM-FATES,S1,1753,3.942758e-12
CLM-FATES,S1,1754,5.5066045e-11
CLM-FATES,S1,1755,-1.3847794e-10
CLM-FATES,S1,1756,-1.5206143e-10
CLM-FATES,S1,1757,1.1116808e-11
CLM-FATES,S1,1758,1.5916642e-10
CLM-FATES,S1,1759,-9.064807e-11
CLM-FATES,S1,1760,6.062701e-11
CLM-FATES,S1,1761,6.816211e-11
CLM-FATES,S1,1762,-1.9177694e-11
CLM-FATES,S1,1763,-3.3869112e-12
CLM-FATES,S1,1764,8.671484e-11
CLM-FATES,S1,1765,-8.775672e-11
CLM-FATES,S1,1766,-2.1566157e-11
CLM-FATES,S1,1767,3.6701298e-11
CLM-FATES,S1,1768,2.0081404e-11
CLM-FATES,S1,1769,5.93405e-11
CLM-FATES,S1,1770,-4.7787916e-11
CLM-FATES,S1,1771,1.7781424e-11
CLM-FATES,S1,1772,-2.8303446e-10
CLM-FATES,S1,1773,-8.8514134e-11
CLM-FATES,S1,1774,-2.5191677e-11
CLM-FATES,S1,1775,-1.848278e-10
CLM-FATES,S1,1776,-1.6672806e-10
CLM-FATES,S1,1777,3.3397707e-13
CLM-FATES,S1,1778,1.6885475e-10
CLM-FATES,S1,1779,-8.917037e-11
CLM-FATES,S1,1780,9.674302e-11
CLM-FATES,S1,1781,1.05853916e-10
CLM-FATES,S1,1782,4.4017578e-11
CLM-FATES,S1,1783,4.2637043e-11
CLM-FATES,S1,1784,1.4410463e-10
CLM-FATES,S1,1785,-1.779435e-11
CLM-FATES,S1,1786,6.8824224e-11
CLM-FATES,S1,1787,1.1997332e-10
CLM-FATES,S1,1788,1.14319554e-10
CLM-FATES,S1,1789,1.4997888e-10
CLM-FATES,S1,1790,6.974167e-11
CLM-FATES,S1,1791,2.1430457e-10
CLM-FATES,S1,1792,-5.048714e-11
CLM-FATES,S1,1793,1.3268973e-10
CLM-FATES,S1,1794,1.6404396e-10
CLM-FATES,S1,1795,-6.1284172e-12
CLM-FATES,S1,1796,-9.889122e-12
CLM-FATES,S1,1797,1.6704893e-10
CLM-FATES,S1,1798,3.0525515e-10
CLM-FATES,S1,1799,5.4324743e-11
CLM-FATES,S1,1800,2.421155e-10
CLM-FATES,S1,1801,2.3554558e-10
CLM-FATES,S1,1802,1.599671e-10
CLM-FATES,S1,1803,1.5281962e-10
CLM-FATES,S1,1804,2.6891758e-10
CLM-FATES,S1,1805,8.151041e-11
CLM-FATES,S1,1806,1.5999203e-10
CLM-FATES,S1,1807,2.1484885e-10
CLM-FATES,S1,1808,2.0152548e-10
CLM-FATES,S1,1809,2.0934993e-10
CLM-FATES,S1,1810,1.1614646e-10
CLM-FATES,S1,1811,2.467153e-10
CLM-FATES,S1,1812,-1.7198206e-11
CLM-FATES,S1,1813,1.462477e-10
CLM-FATES,S1,1814,1.8926553e-10
CLM-FATES,S1,1815,1.773944e-11
CLM-FATES,S1,1816,1.4550398e-13
CLM-FATES,S1,1817,1.6495615e-10
CLM-FATES,S1,1818,3.0911104e-10
CLM-FATES,S1,1819,4.0846035e-11
CLM-FATES,S1,1820,2.0904452e-10
CLM-FATES,S1,1821,2.0380746e-10
CLM-FATES,S1,1822,1.3179076e-10
CLM-FATES,S1,1823,1.01083884e-10
CLM-FATES,S1,1824,2.0498468e-10
CLM-FATES,S1,1825,1.5264795e-11
CLM-FATES,S1,1826,7.594409e-11
CLM-FATES,S1,1827,1.3070008e-10
CLM-FATES,S1,1828,7.9199446e-11
CLM-FATES,S1,1829,9.940915e-11
CLM-FATES,S1,1830,3.1530823e-11
CLM-FATES,S1,1831,1.7423252e-10
CLM-FATES,S1,1832,-9.492546e-11
CLM-FATES,S1,1833,8.1343765e-11
CLM-FATES,S1,1834,1.1858477e-10
CLM-FATES,S1,1835,-7.423476e-11
CLM-FATES,S1,1836,-7.6800184e-11
CLM-FATES,S1,1837,1.1156457e-10
CLM-FATES,S1,1838,2.3833827e-10
CLM-FATES,S1,1839,-7.515877e-12
CLM-FATES,S1,1840,1.8475328e-10
CLM-FATES,S1,1841,1.87583e-10
CLM-FATES,S1,1842,1.217244e-10
CLM-FATES,S1,1843,1.1281947e-10
CLM-FATES,S1,1844,2.373796e-10
CLM-FATES,S1,1845,3.7054148e-11
CLM-FATES,S1,1846,1.2461632e-10
CLM-FATES,S1,1847,1.7007483e-10
CLM-FATES,S1,1848,1.5367925e-10
CLM-FATES,S1,1849,1.6482334e-10
CLM-FATES,S1,1850,8.489124e-11
CLM-FATES,S1,1851,2.7613925e-10
CLM-FATES,S1,1852,1.0510013e-10
CLM-FATES,S1,1853,6.340987e-11
CLM-FATES,S1,1854,1.4816248e-10
CLM-FATES,S1,1855,-1.4615162e-11
CLM-FATES,S1,1856,7.044252e-11
CLM-FATES,S1,1857,1.193533e-10
CLM-FATES,S1,1858,9.4728086e-11
CLM-FATES,S1,1859,1.0548751e-10
CLM-FATES,S1,1860,2.3274325e-11
CLM-FATES,S1,1861,1.7728674e-10
CLM-FATES,S1,1862,-9.2482244e-11
CLM-FATES,S1,1863,6.8741506e-11
CLM-FATES,S1,1864,1.0822702e-10
CLM-FATES,S1,1865,-1.6534264e-10
CLM-FATES,S1,1866,-1.978787e-10
CLM-FATES,S1,1867,3.0930467e-12
CLM-FATES,S1,1868,1.8284955e-10
CLM-FATES,S1,1869,-3.92805e-11
CLM-FATES,S1,1870,1.08729505e-10
CLM-FATES,S1,1871,1.2974631e-10
CLM-FATES,S1,1872,8.4065456e-11
CLM-FATES,S1,1873,8.1424006e-11
CLM-FATES,S1,1874,1.9318451e-10
CLM-FATES,S1,1875,1.661347e-11
CLM-FATES,S1,1876,1.0146175e-10
CLM-FATES,S1,1877,1.6430944e-10
CLM-FATES,S1,1878,1.4671082e-10
CLM-FATES,S1,1879,1.766111e-10
CLM-FATES,S1,1880,9.819053e-11
CLM-FATES,S1,1881,2.6420374e-10
CLM-FATES,S1,1882,-5.0165566e-12
CLM-FATES,S1,1883,1.7853487e-10
CLM-FATES,S1,1884,2.3671756e-10
CLM-FATES,S1,1885,5.0237287e-11
CLM-FATES,S1,1886,6.878845e-11
CLM-FATES,S1,1887,2.2907388e-10
CLM-FATES,S1,1888,4.1053808e-10
