model,experiment,year,nbp_global_mean
ELM-FATES,S0,1701,-4.152183e-11
ELM-FATES,S0,1702,-2.0254914e-11
ELM-FATES,S0,1703,1.0218143e-10
ELM-FATES,S0,1704,-8.383442e-12
ELM-FATES,S0,1705,-8.027376e-11
ELM-FATES,S0,1706,-2.5767813e-11
ELM-FATES,S0,1707,6.3621934e-11
ELM-FATES,S0,1708,1.3067871e-11
ELM-FATES,S0,1709,3.0655478e-12
ELM-FATES,S0,1710,3.0457355e-11
ELM-FATES,S0,1711,-2.1976457e-11
ELM-FATES,S0,1712,9.7134634e-11
ELM-FATES,S0,1713,3.9375947e-11
ELM-FATES,S0,1714,6.0804306e-11
ELM-FATES,S0,1715,-5.9018526e-11
ELM-FATES,S0,1716,-1.6494847e-11
ELM-FATES,S0,1717,4.9900865e-11
ELM-FATES,S0,1718,-9.595119e-11
ELM-FATES,S0,1719,-5.4047433e-11
ELM-FATES,S0,1720,1.3646206e-10
ELM-FATES,S0,1721,-2.3257321e-11
ELM-FATES,S0,1722,1.1323294e-11
ELM-FATES,S0,1723,7.496508e-11
ELM-FATES,S0,1724,6.6225267e-12
ELM-FATES,S0,1725,-3.5067182e-11
ELM-FATES,S0,1726,-2.2295176e-12
ELM-FATES,S0,1727,-2.312169e-11
ELM-FATES,S0,1728,4.341569e-11
ELM-FATES,S0,1729,3.214773e-11
ELM-FATES,S0,1730,2.007717e-11
ELM-FATES,S0,1731,-1.7267835e-11
ELM-FATES,S0,1732,1.1181475e-10
ELM-FATES,S0,1733,1.7992418e-11
ELM-FATES,S0,1734,5.0711237e-11
ELM-FATES,S0,1735,-8.2784335e-11
ELM-FATES,S0,1736,-2.4242075e-11
ELM-FATES,S0,1737,-1.2262784e-11
ELM-FATES,S0,1738,-5.7399058e-11
ELM-FATES,S0,1739,-3.185392e-11
ELM-FATES,S0,1740,1.03395625e-10
ELM-FATES,S0,1741,4.9007556e-12
ELM-FATES,S0,1742,4.3780996e-11
ELM-FATES,S0,1743,4.2844353e-11
ELM-FATES,S0,1744,1.9241664e-11
ELM-FATES,S0,1745,-5.3842597e-11
ELM-FATES,S0,1746,-2.6998797e-11
ELM-FATES,S0,1747,-5.8605655e-11
ELM-FATES,S0,1748,8.969834e-12
ELM-FATES,S0,1749,-2.0485965e-11
ELM-FATES,S0,1750,-4.002677e-11
ELM-FATES,S0,1751,-4.613381e-11
ELM-FATES,S0,1752,1.2824419e-10
ELM-FATES,S0,1753,3.7596915e-11
ELM-FATES,S0,1754,6.9525455e-11
ELM-FATES,S0,1755,-6.9551635e-11
ELM-FATES,S0,1756,-2.8590052e-11
ELM-FATES,S0,1757,2.7555971e-11
ELM-FATES,S0,1758,-1.254845e-10
ELM-FATES,S0,1759,-7.36017e-11
ELM-FATES,S0,1760,1.4639694e-10
ELM-FATES,S0,1761,-2.5512703e-11
ELM-FATES,S0,1762,-5.985533e-11
ELM-FATES,S0,1763,3.2694833e-11
ELM-FATES,S0,1764,3.2061045e-11
ELM-FATES,S0,1765,-7.723233e-11
ELM-FATES,S0,1766,-3.4699774e-11
ELM-FATES,S0,1767,1.377426e-12
ELM-FATES,S0,1768,-2.9250602e-11
ELM-FATES,S0,1769,-8.7526486e-11
ELM-FATES,S0,1770,-1.2723271e-11
ELM-FATES,S0,1771,-6.241314e-11
ELM-FATES,S0,1772,9.8897536e-11
ELM-FATES,S0,1773,2.7088684e-11
ELM-FATES,S0,1774,1.0334564e-10
ELM-FATES,S0,1775,-1.1011433e-10
ELM-FATES,S0,1776,-3.5815535e-11
ELM-FATES,S0,1777,6.6006714e-12
ELM-FATES,S0,1778,-8.47117e-11
ELM-FATES,S0,1779,-1.15635314e-10
ELM-FATES,S0,1780,1.1871722e-10
ELM-FATES,S0,1781,-5.4705546e-11
ELM-FATES,S0,1782,-8.4490616e-11
ELM-FATES,S0,1783,2.1928478e-11
ELM-FATES,S0,1784,-3.67209e-11
ELM-FATES,S0,1785,-8.86207e-11
ELM-FATES,S0,1786,-7.081273e-11
ELM-FATES,S0,1787,-2.1099067e-11
ELM-FATES,S0,1788,-1.8099364e-11
ELM-FATES,S0,1789,-6.549696e-11
ELM-FATES,S0,1790,-5.5826493e-11
ELM-FATES,S0,1791,-4.204696e-11
ELM-FATES,S0,1792,4.3216316e-11
ELM-FATES,S0,1793,1.8167546e-11
ELM-FATES,S0,1794,2.3799171e-11
ELM-FATES,S0,1795,-1.2895755e-10
ELM-FATES,S0,1796,-2.1769106e-11
ELM-FATES,S0,1797,-3.015509e-11
ELM-FATES,S0,1798,-9.4683074e-11
ELM-FATES,S0,1799,-3.6244712e-11
ELM-FATES,S0,1800,1.3772146e-10
ELM-FATES,S0,1801,-7.407025e-11
ELM-FATES,S0,1802,-4.066039e-12
ELM-FATES,S0,1803,3.1321713e-11
ELM-FATES,S0,1804,-2.4733859e-11
ELM-FATES,S0,1805,-6.5307613e-11
ELM-FATES,S0,1806,-5.587127e-11
ELM-FATES,S0,1807,-4.7515694e-12
ELM-FATES,S0,1808,2.3816948e-11
ELM-FATES,S0,1809,-3.4677816e-11
ELM-FATES,S0,1810,-3.1332482e-11
ELM-FATES,S0,1811,-5.3218707e-11
ELM-FATES,S0,1812,8.752513e-11
ELM-FATES,S0,1813,4.9312776e-11
ELM-FATES,S0,1814,9.216269e-11
ELM-FATES,S0,1815,-9.096172e-11
ELM-FATES,S0,1816,2.9216722e-12
