model,experiment,year,nbp_global_mean
LPJ-EOSIM,S2,1699,-2.4751987e-09
LPJ-EOSIM,S2,1700,6.6913883e-12
LPJ-EOSIM,S2,1701,-2.5940028e-11
LPJ-EOSIM,S2,1702,-3.591366e-11
LPJ-EOSIM,S2,1703,2.985967e-11
LPJ-EOSIM,S2,1704,2.9170708e-10
LPJ-EOSIM,S2,1705,1.3269448e-10
LPJ-EOSIM,S2,1706,-1.11729535e-10
LPJ-EOSIM,S2,1707,1.5014852e-10
LPJ-EOSIM,S2,1708,1.3140301e-10
LPJ-EOSIM,S2,1709,-5.705897e-11
LPJ-EOSIM,S2,1710,3.6694942e-11
LPJ-EOSIM,S2,1711,-3.123853e-11
LPJ-EOSIM,S2,1712,3.3283987e-11
LPJ-EOSIM,S2,1713,1.3500186e-10
LPJ-EOSIM,S2,1714,1.4940826e-10
LPJ-EOSIM,S2,1715,-1.2805394e-10
LPJ-EOSIM,S2,1716,1.646106e-10
LPJ-EOSIM,S2,1717,1.7752395e-10
LPJ-EOSIM,S2,1718,1.9327133e-13
LPJ-EOSIM,S2,1719,9.6934315e-11
LPJ-EOSIM,S2,1720,1.63683e-10
LPJ-EOSIM,S2,1721,1.3992396e-10
LPJ-EOSIM,S2,1722,1.9992913e-10
LPJ-EOSIM,S2,1723,-2.0940948e-10
LPJ-EOSIM,S2,1724,6.048693e-11
LPJ-EOSIM,S2,1725,1.9874102e-12
LPJ-EOSIM,S2,1726,8.260049e-11
LPJ-EOSIM,S2,1727,8.603784e-12
LPJ-EOSIM,S2,1728,4.5789983e-11
LPJ-EOSIM,S2,1729,1.3210372e-10
LPJ-EOSIM,S2,1730,9.640144e-11
LPJ-EOSIM,S2,1731,-5.187532e-11
LPJ-EOSIM,S2,1732,-1.5641839e-10
LPJ-EOSIM,S2,1733,-1.3502392e-10
LPJ-EOSIM,S2,1734,-1.56047e-10
LPJ-EOSIM,S2,1735,-4.472034e-11
LPJ-EOSIM,S2,1736,-1.4587749e-10
LPJ-EOSIM,S2,1737,-1.08259235e-10
LPJ-EOSIM,S2,1738,8.1532024e-11
LPJ-EOSIM,S2,1739,1.2792359e-12
LPJ-EOSIM,S2,1740,7.896122e-11
LPJ-EOSIM,S2,1741,1.6405788e-10
LPJ-EOSIM,S2,1742,9.882504e-11
LPJ-EOSIM,S2,1743,-1.990652e-10
LPJ-EOSIM,S2,1744,-7.4046845e-11
LPJ-EOSIM,S2,1745,-1.4557779e-10
LPJ-EOSIM,S2,1746,8.019311e-11
LPJ-EOSIM,S2,1747,-1.4040247e-10
LPJ-EOSIM,S2,1748,-1.0721041e-10
LPJ-EOSIM,S2,1749,-3.6898093e-10
LPJ-EOSIM,S2,1750,-9.093337e-11
LPJ-EOSIM,S2,1751,5.778143e-11
LPJ-EOSIM,S2,1752,-2.2312369e-10
LPJ-EOSIM,S2,1753,-4.348888e-11
LPJ-EOSIM,S2,1754,-5.5228638e-11
LPJ-EOSIM,S2,1755,-3.3070918e-11
LPJ-EOSIM,S2,1756,9.430159e-11
LPJ-EOSIM,S2,1757,7.757409e-11
LPJ-EOSIM,S2,1758,-8.647647e-11
LPJ-EOSIM,S2,1759,-1.8686154e-10
LPJ-EOSIM,S2,1760,-2.8316174e-10
LPJ-EOSIM,S2,1761,-4.3937392e-11
LPJ-EOSIM,S2,1762,1.4007599e-10
LPJ-EOSIM,S2,1763,8.502454e-11
LPJ-EOSIM,S2,1764,-4.5123332e-11
