model,experiment,year,nbp_global_mean
LPJ-EOSIM,S0,1699,-2.4751987e-09
LPJ-EOSIM,S0,1700,6.6913883e-12
LPJ-EOSIM,S0,1701,-2.6049293e-11
LPJ-EOSIM,S0,1702,-3.8098746e-11
LPJ-EOSIM,S0,1703,2.58402e-11
LPJ-EOSIM,S0,1704,2.8695168e-10
LPJ-EOSIM,S0,1705,1.2837222e-10
LPJ-EOSIM,S0,1706,-1.1893236e-10
LPJ-EOSIM,S0,1707,1.4134956e-10
LPJ-EOSIM,S0,1708,1.2363101e-10
LPJ-EOSIM,S0,1709,-6.456204e-11
LPJ-EOSIM,S0,1710,2.7095012e-11
LPJ-EOSIM,S0,1711,-4.3358723e-11
LPJ-EOSIM,S0,1712,2.1612915e-11
LPJ-EOSIM,S0,1713,1.2189584e-10
LPJ-EOSIM,S0,1714,1.3412464e-10
LPJ-EOSIM,S0,1715,-1.4112418e-10
LPJ-EOSIM,S0,1716,1.503019e-10
LPJ-EOSIM,S0,1717,1.6059809e-10
LPJ-EOSIM,S0,1718,-1.6128654e-11
LPJ-EOSIM,S0,1719,7.9139216e-11
LPJ-EOSIM,S0,1720,1.4409719e-10
LPJ-EOSIM,S0,1721,1.1868961e-10
LPJ-EOSIM,S0,1722,1.7718932e-10
LPJ-EOSIM,S0,1723,-2.340534e-10
LPJ-EOSIM,S0,1724,3.4902692e-11
LPJ-EOSIM,S0,1725,-2.5705845e-11
LPJ-EOSIM,S0,1726,5.4626127e-11
LPJ-EOSIM,S0,1727,-2.1318705e-11
LPJ-EOSIM,S0,1728,1.3724688e-11
LPJ-EOSIM,S0,1729,1.02478304e-10
LPJ-EOSIM,S0,1730,6.585621e-11
LPJ-EOSIM,S0,1731,-8.510528e-11
LPJ-EOSIM,S0,1732,-1.881484e-10
LPJ-EOSIM,S0,1733,-1.6457712e-10
LPJ-EOSIM,S0,1734,-1.836593e-10
LPJ-EOSIM,S0,1735,-7.363029e-11
LPJ-EOSIM,S0,1736,-1.7098432e-10
