model,experiment,year,nbp_global_mean
EDv3,S3,1700,1.997510249005829e-10
EDv3,S3,1701,1.88680439296219e-11
EDv3,S3,1702,1.666660460897671e-10
EDv3,S3,1703,2.057613700930451e-11
EDv3,S3,1704,-1.5394643275042304e-10
EDv3,S3,1705,-1.1255814835865586e-10
EDv3,S3,1706,-1.9534423089338747e-11
EDv3,S3,1707,-1.2548129874612214e-10
EDv3,S3,1708,-5.0199429376913556e-11
EDv3,S3,1709,-5.875276230483486e-11
EDv3,S3,1710,-2.953460834281776e-11
EDv3,S3,1711,-9.24771283359374e-11
EDv3,S3,1712,1.1041724820897616e-10
EDv3,S3,1713,-1.3264097139622661e-10
EDv3,S3,1714,-1.6231937247403322e-11
EDv3,S3,1715,-2.011958134197358e-10
EDv3,S3,1716,-1.8738293205449633e-10
EDv3,S3,1717,1.3447126126690104e-10
EDv3,S3,1718,-4.8609641363035296e-11
EDv3,S3,1719,-9.345146432362567e-11
EDv3,S3,1720,1.4503644548573103e-10
EDv3,S3,1721,8.365299415888348e-12
EDv3,S3,1722,1.6805085013022743e-10
EDv3,S3,1723,2.2101181957979794e-11
EDv3,S3,1724,-1.4508157364172256e-10
EDv3,S3,1725,-1.0066025774074565e-10
EDv3,S3,1726,-6.0665548423244705e-12
EDv3,S3,1727,-1.0718055087083243e-10
EDv3,S3,1728,-2.961020108583359e-11
EDv3,S3,1729,-4.042310448665127e-11
EDv3,S3,1730,-6.22228062006431e-12
EDv3,S3,1731,-7.239207907238446e-11
EDv3,S3,1732,1.2800500879372963e-10
EDv3,S3,1733,-1.16675471342458e-10
EDv3,S3,1734,-3.110222234823123e-12
EDv3,S3,1735,-1.822313942782788e-10
EDv3,S3,1736,-1.7695347618662558e-10
EDv3,S3,1737,1.4672589604726743e-10
EDv3,S3,1738,-3.4313633282273445e-11
EDv3,S3,1739,-8.602490206673736e-11
EDv3,S3,1740,1.4689817702579923e-10
EDv3,S3,1741,8.410929496595691e-12
EDv3,S3,1742,1.656505826853115e-10
EDv3,S3,1743,1.40082581784133e-11
EDv3,S3,1744,-1.5476110180069543e-10
EDv3,S3,1745,-1.1420939612194076e-10
EDv3,S3,1746,-2.381428374067248e-11
EDv3,S3,1747,-1.275232203776874e-10
EDv3,S3,1748,-5.6704776598954974e-11
EDv3,S3,1749,-6.21072154748072e-11
EDv3,S3,1750,-2.999330569819331e-11
EDv3,S3,1751,-9.819175576225763e-11
EDv3,S3,1752,9.950567554065648e-11
EDv3,S3,1753,-1.421761599185009e-10
EDv3,S3,1754,-3.0315152035044745e-11
EDv3,S3,1755,-2.1021477941793131e-10
EDv3,S3,1756,-2.0208124452200404e-10
EDv3,S3,1757,1.1881644885300868e-10
EDv3,S3,1758,-6.224996980428165e-11
EDv3,S3,1759,-1.099952211026626e-10
EDv3,S3,1760,1.2813778338377903e-10
EDv3,S3,1761,-1.2162392919741738e-11
EDv3,S3,1762,1.5046050985451316e-10
EDv3,S3,1763,3.655755498133281e-12
EDv3,S3,1764,-1.6332980070804182e-10
EDv3,S3,1765,-1.2133488255200181e-10
EDv3,S3,1766,-2.794798860717056e-11
EDv3,S3,1767,-1.2691054982673753e-10
EDv3,S3,1768,-5.16558453333418e-11
EDv3,S3,1769,-5.851233306813928e-11
EDv3,S3,1770,-2.2609840595669753e-11
EDv3,S3,1771,-8.702036027015601e-11
EDv3,S3,1772,1.1378569597915006e-10
EDv3,S3,1773,-1.3390589226924955e-10
EDv3,S3,1774,-1.8401208003594667e-11
EDv3,S3,1775,-1.9097308023268423e-10
EDv3,S3,1776,-1.785395304955192e-10
EDv3,S3,1777,1.470684393989748e-10
EDv3,S3,1778,-3.6915350847829417e-11
EDv3,S3,1779,-7.700597500133732e-11
EDv3,S3,1780,1.6503345576111588e-10
EDv3,S3,1781,2.3046966500224677e-11
EDv3,S3,1782,1.913296482281578e-10
EDv3,S3,1783,4.69129925133391e-11
EDv3,S3,1784,-1.246416893366971e-10
EDv3,S3,1785,-7.499611605219304e-11
EDv3,S3,1786,2.4402264972658443e-11
EDv3,S3,1787,-7.544355712702252e-11
EDv3,S3,1788,3.3454473388457576e-12
EDv3,S3,1789,-2.5459588654086953e-12
EDv3,S3,1790,3.660681444340018e-11
EDv3,S3,1791,-2.3688172393915033e-11
EDv3,S3,1792,1.8306853570460111e-10
EDv3,S3,1793,-6.19681696886562e-11
EDv3,S3,1794,5.660132737740631e-11
EDv3,S3,1795,-1.176170852975024e-10
EDv3,S3,1796,-1.098369631123736e-10
EDv3,S3,1797,2.2274789471840604e-10
EDv3,S3,1798,3.1534497176194845e-11
EDv3,S3,1799,-8.585880790821378e-12
