model,experiment,year,nbp_global_mean
LPJmL,S3,1700,-2.632534679869617e-10
LPJmL,S3,1701,-2.93620339953545e-10
LPJmL,S3,1702,1.0032883652119687e-10
LPJmL,S3,1703,3.5159673842335246e-10
LPJmL,S3,1704,-8.072379976261306e-11
LPJmL,S3,1705,7.012033042225115e-11
LPJmL,S3,1706,-3.8086461160617845e-10
LPJmL,S3,1707,1.0957671436002361e-11
LPJmL,S3,1708,-8.60553039597713e-12
LPJmL,S3,1709,-1.6002697703211652e-10
LPJmL,S3,1710,3.6786796976593945e-11
LPJmL,S3,1711,-3.0180361373776365e-10
LPJmL,S3,1712,-3.35241266732342e-11
LPJmL,S3,1713,4.3053457078297954e-10
LPJmL,S3,1714,-2.3381617759707735e-10
LPJmL,S3,1715,-4.0482580149150896e-11
LPJmL,S3,1716,1.6188079191332557e-10
LPJmL,S3,1717,-1.4434354529673162e-10
LPJmL,S3,1718,1.2017228710937152e-10
LPJmL,S3,1719,-3.6407145921432297e-10
LPJmL,S3,1720,2.542271986251905e-10
LPJmL,S3,1721,2.369185821472665e-10
LPJmL,S3,1722,1.7674468157059116e-10
LPJmL,S3,1723,1.0287211242132017e-10
LPJmL,S3,1724,-1.1490685763809167e-10
LPJmL,S3,1725,-3.82452339485616e-10
LPJmL,S3,1726,-2.471745316883884e-10
LPJmL,S3,1727,-1.5425112534645988e-10
LPJmL,S3,1728,1.9506819244088558e-10
LPJmL,S3,1729,8.73385641210956e-11
LPJmL,S3,1730,1.4226673476513018e-10
LPJmL,S3,1731,-3.349260956491416e-10
LPJmL,S3,1732,1.5180150504599452e-10
LPJmL,S3,1733,3.378199887906879e-11
LPJmL,S3,1734,9.339975584958715e-11
LPJmL,S3,1735,7.0157888489712e-11
LPJmL,S3,1736,7.151774792101906e-11
LPJmL,S3,1737,-1.5401881295172487e-10
LPJmL,S3,1738,-2.762296902419865e-10
LPJmL,S3,1739,2.2435293421234722e-10
LPJmL,S3,1740,-2.5728654592972755e-10
LPJmL,S3,1741,-3.4404374443347777e-10
LPJmL,S3,1742,1.5505697809125349e-10
LPJmL,S3,1743,-1.9870071545518397e-10
LPJmL,S3,1744,-8.431696048872652e-11
LPJmL,S3,1745,-3.2682387738728405e-10
LPJmL,S3,1746,-2.712962873591383e-10
LPJmL,S3,1747,1.806595635053767e-10
LPJmL,S3,1748,-9.689091528553226e-11
LPJmL,S3,1749,2.529306352035433e-10
LPJmL,S3,1750,1.412081812149052e-10
LPJmL,S3,1751,2.9979389764047266e-11
LPJmL,S3,1752,2.6045452435437747e-11
LPJmL,S3,1753,-2.328537612101733e-10
LPJmL,S3,1754,-4.074284212661917e-10
LPJmL,S3,1755,-1.8295028450143263e-10
LPJmL,S3,1756,3.2287212723699054e-10
LPJmL,S3,1757,-2.675753765556562e-10
LPJmL,S3,1758,2.5828567824528727e-10
LPJmL,S3,1759,-1.4355381329034394e-10
LPJmL,S3,1760,-4.046890248591028e-10
LPJmL,S3,1761,-2.159545967483829e-10
LPJmL,S3,1762,9.642213251204221e-11
LPJmL,S3,1763,-2.33525614534099e-10
LPJmL,S3,1764,-2.982956903331213e-10
LPJmL,S3,1765,-9.307503062664343e-11
LPJmL,S3,1766,4.426492551478833e-10
LPJmL,S3,1767,-2.209416593018363e-10
LPJmL,S3,1768,-9.52638268526988e-11
LPJmL,S3,1769,9.434645231036528e-11
LPJmL,S3,1770,-3.3368776436757765e-10
LPJmL,S3,1771,-1.865272717606756e-10
LPJmL,S3,1772,-6.082920934287565e-12
LPJmL,S3,1773,-2.108631222501029e-10
LPJmL,S3,1774,3.1835983737020396e-10
LPJmL,S3,1775,-2.0289234219066348e-10
LPJmL,S3,1776,3.634951803368999e-11
LPJmL,S3,1777,-2.187428738514991e-10
LPJmL,S3,1778,9.290065285070748e-11
LPJmL,S3,1779,1.8909892454502967e-10
LPJmL,S3,1780,1.000550823152998e-10
LPJmL,S3,1781,2.1143464990186143e-10
LPJmL,S3,1782,8.144334690759077e-11
LPJmL,S3,1783,1.3006615459054323e-10
LPJmL,S3,1784,-1.1325520049814327e-10
LPJmL,S3,1785,-4.0869226145054697e-10
LPJmL,S3,1786,2.710175086266641e-10
LPJmL,S3,1787,-3.1116145344051164e-10
LPJmL,S3,1788,-9.562340198062119e-11
LPJmL,S3,1789,-2.1719715786539893e-10
LPJmL,S3,1790,6.437323633680746e-11
LPJmL,S3,1791,6.91343694390995e-11
LPJmL,S3,1792,-1.0652251475782604e-10
LPJmL,S3,1793,-7.996144828000985e-11
LPJmL,S3,1794,-2.0180739077713575e-10
LPJmL,S3,1795,2.38835308616593e-11
LPJmL,S3,1796,2.682822740723472e-10
LPJmL,S3,1797,-1.6823468659862803e-10
LPJmL,S3,1798,3.0866984297784435e-10
LPJmL,S3,1799,-1.5684577582637047e-10
LPJmL,S3,1800,-2.3859065482542107e-10
LPJmL,S3,1801,1.6224364609580385e-10
LPJmL,S3,1802,-1.1742822873941025e-10
LPJmL,S3,1803,-6.293739654041983e-11
LPJmL,S3,1804,-1.327429131571691e-10
LPJmL,S3,1805,-1.3191238808298508e-10
LPJmL,S3,1806,6.67856435055985e-11
LPJmL,S3,1807,8.390628828572502e-11
LPJmL,S3,1808,-1.513156636581458e-10
