model,experiment,year,nbp_global_mean
CLM6.0,S3,1700,5.096701e-12
CLM6.0,S3,1701,-6.698772e-11
CLM6.0,S3,1702,-1.725237e-10
CLM6.0,S3,1703,1.5412394e-12
CLM6.0,S3,1704,4.7812643e-11
CLM6.0,S3,1705,-1.953188e-10
CLM6.0,S3,1706,5.136099e-11
CLM6.0,S3,1707,-7.749499e-11
CLM6.0,S3,1708,-3.283332e-11
CLM6.0,S3,1709,-5.6484928e-11
CLM6.0,S3,1710,6.349347e-11
CLM6.0,S3,1711,-1.615265e-10
CLM6.0,S3,1712,-8.8295704e-11
CLM6.0,S3,1713,-1.3634305e-10
CLM6.0,S3,1714,-9.620171e-11
CLM6.0,S3,1715,-1.2014056e-10
CLM6.0,S3,1716,-4.2032804e-11
CLM6.0,S3,1717,3.737442e-11
CLM6.0,S3,1718,-8.3880854e-11
CLM6.0,S3,1719,-1.9998865e-10
CLM6.0,S3,1720,-4.5046643e-11
CLM6.0,S3,1721,-5.3564497e-11
CLM6.0,S3,1722,-1.45998e-10
CLM6.0,S3,1723,2.0588975e-11
CLM6.0,S3,1724,5.865447e-11
CLM6.0,S3,1725,-1.8435313e-10
CLM6.0,S3,1726,6.325022e-11
CLM6.0,S3,1727,-6.2110976e-11
CLM6.0,S3,1728,-1.4835013e-11
CLM6.0,S3,1729,-3.883623e-11
CLM6.0,S3,1730,8.191566e-11
CLM6.0,S3,1731,-1.4217334e-10
CLM6.0,S3,1732,-7.257539e-11
CLM6.0,S3,1733,-1.2016983e-10
CLM6.0,S3,1734,-8.3248484e-11
CLM6.0,S3,1735,-1.0363447e-10
CLM6.0,S3,1736,-2.915986e-11
CLM6.0,S3,1737,5.0114534e-11
CLM6.0,S3,1738,-7.4278174e-11
CLM6.0,S3,1739,-1.88222e-10
CLM6.0,S3,1740,-3.8184855e-11
CLM6.0,S3,1741,-5.2777848e-11
CLM6.0,S3,1742,-1.4676431e-10
CLM6.0,S3,1743,1.611051e-11
CLM6.0,S3,1744,5.7680482e-11
CLM6.0,S3,1745,-1.8868274e-10
CLM6.0,S3,1746,5.6956755e-11
CLM6.0,S3,1747,-7.139075e-11
CLM6.0,S3,1748,-2.4609445e-11
CLM6.0,S3,1749,-4.868726e-11
CLM6.0,S3,1750,7.050502e-11
CLM6.0,S3,1751,-1.5317529e-10
CLM6.0,S3,1752,-8.552862e-11
CLM6.0,S3,1753,-1.3077545e-10
CLM6.0,S3,1754,-9.622999e-11
CLM6.0,S3,1755,-1.15511455e-10
CLM6.0,S3,1756,-4.04618e-11
CLM6.0,S3,1757,3.8135554e-11
CLM6.0,S3,1758,-8.501554e-11
CLM6.0,S3,1759,-1.9913442e-10
CLM6.0,S3,1760,-4.3563386e-11
CLM6.0,S3,1761,-5.831662e-11
CLM6.0,S3,1762,-1.5239583e-10
CLM6.0,S3,1763,1.4849177e-11
CLM6.0,S3,1764,5.666333e-11
CLM6.0,S3,1765,-1.8569087e-10
CLM6.0,S3,1766,5.875333e-11
CLM6.0,S3,1767,-6.203779e-11
