model,experiment,year,nbp_global_mean
CLM6.0,S1,1700,-2.4098593e-11
CLM6.0,S1,1701,-1.7593538e-11
CLM6.0,S1,1702,-1.2450674e-10
CLM6.0,S1,1703,5.7602836e-11
CLM6.0,S1,1704,1.0085945e-10
CLM6.0,S1,1705,-1.3570556e-10
CLM6.0,S1,1706,1.05866316e-10
CLM6.0,S1,1707,-1.3918135e-11
CLM6.0,S1,1708,2.6796038e-11
CLM6.0,S1,1709,1.82529e-12
CLM6.0,S1,1710,1.234767e-10
CLM6.0,S1,1711,-9.658424e-11
CLM6.0,S1,1712,-2.2568503e-11
CLM6.0,S1,1713,-7.296947e-11
CLM6.0,S1,1714,-2.3548144e-11
CLM6.0,S1,1715,-5.53453e-11
CLM6.0,S1,1716,1.734631e-11
CLM6.0,S1,1717,9.864709e-11
CLM6.0,S1,1718,-1.8166043e-11
CLM6.0,S1,1719,-1.328468e-10
CLM6.0,S1,1720,1.4304539e-11
CLM6.0,S1,1721,4.2535975e-12
CLM6.0,S1,1722,-8.586367e-11
CLM6.0,S1,1723,8.146669e-11
CLM6.0,S1,1724,1.1656288e-10
CLM6.0,S1,1725,-1.2700094e-10
CLM6.0,S1,1726,1.1798895e-10
CLM6.0,S1,1727,-1.0208315e-12
CLM6.0,S1,1728,4.0802084e-11
CLM6.0,S1,1729,1.3540567e-11
CLM6.0,S1,1730,1.3753303e-10
CLM6.0,S1,1731,-8.5947145e-11
CLM6.0,S1,1732,-1.2058225e-11
CLM6.0,S1,1733,-6.4262214e-11
CLM6.0,S1,1734,-1.8493568e-11
CLM6.0,S1,1735,-4.720868e-11
CLM6.0,S1,1736,2.268031e-11
CLM6.0,S1,1737,1.0058773e-10
CLM6.0,S1,1738,-1.6019954e-11
CLM6.0,S1,1739,-1.3286329e-10
CLM6.0,S1,1740,9.554413e-12
CLM6.0,S1,1741,-3.0560925e-12
CLM6.0,S1,1742,-9.3536005e-11
CLM6.0,S1,1743,7.236875e-11
CLM6.0,S1,1744,1.0834634e-10
CLM6.0,S1,1745,-1.3921782e-10
CLM6.0,S1,1746,1.0541365e-10
CLM6.0,S1,1747,-1.6657009e-11
CLM6.0,S1,1748,2.6084551e-11
CLM6.0,S1,1749,-3.5381142e-12
CLM6.0,S1,1750,1.2010988e-10
CLM6.0,S1,1751,-1.03338955e-10
CLM6.0,S1,1752,-3.00536e-11
CLM6.0,S1,1753,-8.1613404e-11
CLM6.0,S1,1754,-3.215127e-11
CLM6.0,S1,1755,-6.425164e-11
CLM6.0,S1,1756,6.560983e-12
CLM6.0,S1,1757,8.5717884e-11
CLM6.0,S1,1758,-2.8485067e-11
CLM6.0,S1,1759,-1.4320996e-10
CLM6.0,S1,1760,2.5489981e-12
CLM6.0,S1,1761,-1.2333773e-11
CLM6.0,S1,1762,-9.94203e-11
CLM6.0,S1,1763,6.942081e-11
CLM6.0,S1,1764,1.065841e-10
CLM6.0,S1,1765,-1.3812947e-10
CLM6.0,S1,1766,1.0807324e-10
CLM6.0,S1,1767,-1.2710315e-11
CLM6.0,S1,1768,3.33976e-11
CLM6.0,S1,1769,6.158324e-12
CLM6.0,S1,1770,1.3028738e-10
CLM6.0,S1,1771,-9.1923115e-11
CLM6.0,S1,1772,-1.4895807e-11
CLM6.0,S1,1773,-6.313162e-11
CLM6.0,S1,1774,-1.285691e-11
CLM6.0,S1,1775,-4.3437743e-11
CLM6.0,S1,1776,3.126292e-11
CLM6.0,S1,1777,1.12998555e-10
CLM6.0,S1,1778,-1.6466273e-12
CLM6.0,S1,1779,-1.1369531e-10
CLM6.0,S1,1780,3.223934e-11
CLM6.0,S1,1781,2.3932495e-11
CLM6.0,S1,1782,-6.485737e-11
CLM6.0,S1,1783,1.0520914e-10
CLM6.0,S1,1784,1.442889e-10
CLM6.0,S1,1785,-1.007063e-10
CLM6.0,S1,1786,1.5023646e-10
CLM6.0,S1,1787,2.9146758e-11
CLM6.0,S1,1788,7.938711e-11
CLM6.0,S1,1789,5.244823e-11
CLM6.0,S1,1790,1.785228e-10
CLM6.0,S1,1791,-4.1711894e-11
CLM6.0,S1,1792,3.4510755e-11
CLM6.0,S1,1793,-1.43018835e-11
CLM6.0,S1,1794,3.7459747e-11
CLM6.0,S1,1795,1.1372857e-11
CLM6.0,S1,1796,8.3951235e-11
CLM6.0,S1,1797,1.660216e-10
CLM6.0,S1,1798,5.035895e-11
CLM6.0,S1,1799,-6.139341e-11
CLM6.0,S1,1800,8.424858e-11
CLM6.0,S1,1801,7.42423e-11
CLM6.0,S1,1802,-2.0612215e-11
CLM6.0,S1,1803,1.5176786e-10
CLM6.0,S1,1804,1.8967806e-10
CLM6.0,S1,1805,-5.6293154e-11
CLM6.0,S1,1806,1.8982217e-10
CLM6.0,S1,1807,6.553741e-11
CLM6.0,S1,1808,1.0938934e-10
CLM6.0,S1,1809,8.344988e-11
CLM6.0,S1,1810,2.0460617e-10
CLM6.0,S1,1811,-2.0662666e-11
CLM6.0,S1,1812,4.9801257e-11
CLM6.0,S1,1813,-2.4819313e-12
CLM6.0,S1,1814,4.7962145e-11
CLM6.0,S1,1815,1.592588e-11
CLM6.0,S1,1816,8.4458975e-11
CLM6.0,S1,1817,1.622316e-10
CLM6.0,S1,1818,4.3274634e-11
CLM6.0,S1,1819,-7.132295e-11
CLM6.0,S1,1820,6.9485355e-11
CLM6.0,S1,1821,5.8043848e-11
CLM6.0,S1,1822,-3.8952175e-11
CLM6.0,S1,1823,1.3170796e-10
CLM6.0,S1,1824,1.6619665e-10
CLM6.0,S1,1825,-8.409292e-11
