model,experiment,year,nbp_global_mean
VISIT-UT,S3,1700,6.57207e-11
VISIT-UT,S3,1701,-7.758077e-11
VISIT-UT,S3,1702,-3.7767936e-10
VISIT-UT,S3,1703,1.781609e-11
VISIT-UT,S3,1704,2.377021e-10
VISIT-UT,S3,1705,-1.5567193e-10
VISIT-UT,S3,1706,2.0544605e-10
VISIT-UT,S3,1707,6.949354e-11
VISIT-UT,S3,1708,1.7872695e-11
VISIT-UT,S3,1709,7.548525e-11
VISIT-UT,S3,1710,1.4261499e-10
VISIT-UT,S3,1711,-6.5025006e-11
VISIT-UT,S3,1712,-1.8072925e-10
VISIT-UT,S3,1713,8.6887185e-11
VISIT-UT,S3,1714,-1.2379275e-10
VISIT-UT,S3,1715,-1.3348096e-10
VISIT-UT,S3,1716,-3.9443764e-11
VISIT-UT,S3,1717,3.8774375e-10
VISIT-UT,S3,1718,-7.480664e-11
VISIT-UT,S3,1719,-2.5382918e-10
VISIT-UT,S3,1720,5.2346672e-11
VISIT-UT,S3,1721,-8.000029e-11
VISIT-UT,S3,1722,-3.7704664e-10
VISIT-UT,S3,1723,2.5875552e-11
VISIT-UT,S3,1724,2.4400557e-10
VISIT-UT,S3,1725,-1.5396111e-10
VISIT-UT,S3,1726,2.1190466e-10
VISIT-UT,S3,1727,7.5077555e-11
VISIT-UT,S3,1728,2.0698712e-11
VISIT-UT,S3,1729,8.410567e-11
VISIT-UT,S3,1730,1.4641434e-10
VISIT-UT,S3,1731,-6.251658e-11
VISIT-UT,S3,1732,-1.7556408e-10
VISIT-UT,S3,1733,8.830889e-11
VISIT-UT,S3,1734,-1.2138147e-10
VISIT-UT,S3,1735,-1.2982766e-10
VISIT-UT,S3,1736,-3.5995235e-11
VISIT-UT,S3,1737,3.8871142e-10
VISIT-UT,S3,1738,-7.233155e-11
VISIT-UT,S3,1739,-2.5089117e-10
VISIT-UT,S3,1740,5.3642996e-11
VISIT-UT,S3,1741,-7.7928414e-11
VISIT-UT,S3,1742,-3.778716e-10
VISIT-UT,S3,1743,2.187985e-11
VISIT-UT,S3,1744,2.4462907e-10
VISIT-UT,S3,1745,-1.5382011e-10
VISIT-UT,S3,1746,2.0811107e-10
VISIT-UT,S3,1747,7.5775664e-11
VISIT-UT,S3,1748,2.0822094e-11
VISIT-UT,S3,1749,7.905978e-11
VISIT-UT,S3,1750,1.4938556e-10
VISIT-UT,S3,1751,-6.669134e-11
VISIT-UT,S3,1752,-1.8318817e-10
VISIT-UT,S3,1753,8.588727e-11
VISIT-UT,S3,1754,-1.2656687e-10
VISIT-UT,S3,1755,-1.3596817e-10
VISIT-UT,S3,1756,-3.8823778e-11
VISIT-UT,S3,1757,3.84779e-10
VISIT-UT,S3,1758,-7.64947e-11
VISIT-UT,S3,1759,-2.5483804e-10
VISIT-UT,S3,1760,4.8539516e-11
VISIT-UT,S3,1761,-8.076622e-11
VISIT-UT,S3,1762,-3.7838932e-10
VISIT-UT,S3,1763,1.988179e-11
VISIT-UT,S3,1764,2.410131e-10
VISIT-UT,S3,1765,-1.5811598e-10
VISIT-UT,S3,1766,2.0774088e-10
VISIT-UT,S3,1767,7.36315e-11
VISIT-UT,S3,1768,2.2270843e-11
VISIT-UT,S3,1769,8.5293606e-11
VISIT-UT,S3,1770,1.5112513e-10
VISIT-UT,S3,1771,-5.748387e-11
VISIT-UT,S3,1772,-1.7646277e-10
VISIT-UT,S3,1773,9.1379626e-11
VISIT-UT,S3,1774,-1.1435699e-10
VISIT-UT,S3,1775,-1.2270268e-10
VISIT-UT,S3,1776,-2.6815097e-11
VISIT-UT,S3,1777,4.0368464e-10
VISIT-UT,S3,1778,-6.1492235e-11
VISIT-UT,S3,1779,-2.3490943e-10
VISIT-UT,S3,1780,7.309497e-11
VISIT-UT,S3,1781,-6.159472e-11
VISIT-UT,S3,1782,-3.6229764e-10
VISIT-UT,S3,1783,4.3607673e-11
VISIT-UT,S3,1784,2.6200384e-10
VISIT-UT,S3,1785,-1.3459593e-10
VISIT-UT,S3,1786,2.3137055e-10
VISIT-UT,S3,1787,9.792153e-11
VISIT-UT,S3,1788,4.7017983e-11
VISIT-UT,S3,1789,1.07549275e-10
VISIT-UT,S3,1790,1.7459588e-10
VISIT-UT,S3,1791,-4.1303443e-11
VISIT-UT,S3,1792,-1.5825365e-10
VISIT-UT,S3,1793,1.0828366e-10
VISIT-UT,S3,1794,-9.801724e-11
VISIT-UT,S3,1795,-1.0674095e-10
VISIT-UT,S3,1796,-1.3626461e-11
VISIT-UT,S3,1797,4.1582668e-10
VISIT-UT,S3,1798,-4.573142e-11
