model,experiment,year,nbp_global_mean
CABLE-POP,S2,1700,1.9655054613336987e-10
CABLE-POP,S2,1701,-2.2415707217642151e-10
CABLE-POP,S2,1702,1.7089410399728057e-10
CABLE-POP,S2,1703,2.3635633595138484e-10
CABLE-POP,S2,1704,-2.9938260124823794e-10
CABLE-POP,S2,1705,-1.6459260247806452e-10
CABLE-POP,S2,1706,-1.1144039138091456e-11
CABLE-POP,S2,1707,-9.004991652870283e-11
CABLE-POP,S2,1708,-3.9510560710046656e-11
CABLE-POP,S2,1709,3.389590129222501e-11
CABLE-POP,S2,1710,4.368350784605587e-11
CABLE-POP,S2,1711,-2.4027257350838375e-10
CABLE-POP,S2,1712,3.176553619355877e-10
CABLE-POP,S2,1713,-9.222331998947482e-11
CABLE-POP,S2,1714,9.63102454382743e-11
CABLE-POP,S2,1715,-3.0242624890441826e-10
CABLE-POP,S2,1716,3.81291657504926e-11
CABLE-POP,S2,1717,3.5322152882557464e-10
CABLE-POP,S2,1718,-1.5659949137939921e-10
CABLE-POP,S2,1719,-5.442954658827454e-11
CABLE-POP,S2,1720,3.3344343789045184e-10
CABLE-POP,S2,1721,-1.5050844360826873e-10
CABLE-POP,S2,1722,2.2953287615415388e-10
CABLE-POP,S2,1723,2.729957573009437e-10
CABLE-POP,S2,1724,-2.7209131737630094e-10
CABLE-POP,S2,1725,-1.3220095296752537e-10
CABLE-POP,S2,1726,1.9255982780921387e-11
CABLE-POP,S2,1727,-6.409501592952824e-11
CABLE-POP,S2,1728,-1.4534838117932145e-11
CABLE-POP,S2,1729,5.092512868666907e-11
CABLE-POP,S2,1730,6.077915716801251e-11
CABLE-POP,S2,1731,-2.1958314191108315e-10
CABLE-POP,S2,1732,3.382921445838043e-10
CABLE-POP,S2,1733,-8.197531763949481e-11
CABLE-POP,S2,1734,1.0683582341474154e-10
CABLE-POP,S2,1735,-2.8118466999975906e-10
CABLE-POP,S2,1736,5.491998600838954e-11
CABLE-POP,S2,1737,3.6321786366963034e-10
CABLE-POP,S2,1738,-1.741795959300769e-10
CABLE-POP,S2,1739,-6.984787449058491e-11
CABLE-POP,S2,1740,3.316573085254079e-10
CABLE-POP,S2,1741,-1.594087637709896e-10
CABLE-POP,S2,1742,2.189545977908933e-10
CABLE-POP,S2,1743,2.3587953450502553e-10
CABLE-POP,S2,1744,-3.0509920240576756e-10
CABLE-POP,S2,1745,-1.4855955100223678e-10
CABLE-POP,S2,1746,5.572119705654823e-13
CABLE-POP,S2,1747,-8.79142825529987e-11
CABLE-POP,S2,1748,-6.165500809035347e-11
CABLE-POP,S2,1749,1.5399478996908593e-11
CABLE-POP,S2,1750,3.7322458231204804e-11
CABLE-POP,S2,1751,-2.4536489940011355e-10
CABLE-POP,S2,1752,3.1524347671270627e-10
CABLE-POP,S2,1753,-1.288251868144143e-10
CABLE-POP,S2,1754,7.14747452280609e-11
